model,score_column,thesis,edge_floor_cents,current_all_base_markets,current_all_markets,current_all_wins,current_all_losses,current_all_accuracy,current_all_coverage,current_all_wilson95_lower,current_all_median_ask,current_all_mean_ask,current_all_p75_ask,current_all_ask_ge_95,current_all_ask_eq_100,current_all_median_seconds_to_close,current_all_entry_fee_cents,current_all_ask_cost_cents,current_all_entry_cost_cents,current_all_gross_pnl_cents,current_all_net_pnl_cents,current_all_gross_roi_on_ask,current_all_net_roi_on_cost,current_all_net_edge_per_selected_cents,current_all_net_edge_per_base_market_cents,current_all_fee_aware_break_even_accuracy,current_all_accuracy_minus_break_even,current_train_base_markets,current_train_markets,current_train_wins,current_train_losses,current_train_accuracy,current_train_coverage,current_train_wilson95_lower,current_train_median_ask,current_train_mean_ask,current_train_p75_ask,current_train_ask_ge_95,current_train_ask_eq_100,current_train_median_seconds_to_close,current_train_entry_fee_cents,current_train_ask_cost_cents,current_train_entry_cost_cents,current_train_gross_pnl_cents,current_train_net_pnl_cents,current_train_gross_roi_on_ask,current_train_net_roi_on_cost,current_train_net_edge_per_selected_cents,current_train_net_edge_per_base_market_cents,current_train_fee_aware_break_even_accuracy,current_train_accuracy_minus_break_even,current_validation_base_markets,current_validation_markets,current_validation_wins,current_validation_losses,current_validation_accuracy,current_validation_coverage,current_validation_wilson95_lower,current_validation_median_ask,current_validation_mean_ask,current_validation_p75_ask,current_validation_ask_ge_95,current_validation_ask_eq_100,current_validation_median_seconds_to_close,current_validation_entry_fee_cents,current_validation_ask_cost_cents,current_validation_entry_cost_cents,current_validation_gross_pnl_cents,current_validation_net_pnl_cents,current_validation_gross_roi_on_ask,current_validation_net_roi_on_cost,current_validation_net_edge_per_selected_cents,current_validation_net_edge_per_base_market_cents,current_validation_fee_aware_break_even_accuracy,current_validation_accuracy_minus_break_even,current_holdout_base_markets,current_holdout_markets,current_holdout_wins,current_holdout_losses,current_holdout_accuracy,current_holdout_coverage,current_holdout_wilson95_lower,current_holdout_median_ask,current_holdout_mean_ask,current_holdout_p75_ask,current_holdout_ask_ge_95,current_holdout_ask_eq_100,current_holdout_median_seconds_to_close,current_holdout_entry_fee_cents,current_holdout_ask_cost_cents,current_holdout_entry_cost_cents,current_holdout_gross_pnl_cents,current_holdout_net_pnl_cents,current_holdout_gross_roi_on_ask,current_holdout_net_roi_on_cost,current_holdout_net_edge_per_selected_cents,current_holdout_net_edge_per_base_market_cents,current_holdout_fee_aware_break_even_accuracy,current_holdout_accuracy_minus_break_even,v21_all_base_markets,v21_all_markets,v21_all_wins,v21_all_losses,v21_all_accuracy,v21_all_coverage,v21_all_wilson95_lower,v21_all_median_ask,v21_all_mean_ask,v21_all_p75_ask,v21_all_ask_ge_95,v21_all_ask_eq_100,v21_all_median_seconds_to_close,v21_all_entry_fee_cents,v21_all_ask_cost_cents,v21_all_entry_cost_cents,v21_all_gross_pnl_cents,v21_all_net_pnl_cents,v21_all_gross_roi_on_ask,v21_all_net_roi_on_cost,v21_all_net_edge_per_selected_cents,v21_all_net_edge_per_base_market_cents,v21_all_fee_aware_break_even_accuracy,v21_all_accuracy_minus_break_even,v21_train_base_markets,v21_train_markets,v21_train_wins,v21_train_losses,v21_train_accuracy,v21_train_coverage,v21_train_wilson95_lower,v21_train_median_ask,v21_train_mean_ask,v21_train_p75_ask,v21_train_ask_ge_95,v21_train_ask_eq_100,v21_train_median_seconds_to_close,v21_train_entry_fee_cents,v21_train_ask_cost_cents,v21_train_entry_cost_cents,v21_train_gross_pnl_cents,v21_train_net_pnl_cents,v21_train_gross_roi_on_ask,v21_train_net_roi_on_cost,v21_train_net_edge_per_selected_cents,v21_train_net_edge_per_base_market_cents,v21_train_fee_aware_break_even_accuracy,v21_train_accuracy_minus_break_even,v21_validation_base_markets,v21_validation_markets,v21_validation_wins,v21_validation_losses,v21_validation_accuracy,v21_validation_coverage,v21_validation_wilson95_lower,v21_validation_median_ask,v21_validation_mean_ask,v21_validation_p75_ask,v21_validation_ask_ge_95,v21_validation_ask_eq_100,v21_validation_median_seconds_to_close,v21_validation_entry_fee_cents,v21_validation_ask_cost_cents,v21_validation_entry_cost_cents,v21_validation_gross_pnl_cents,v21_validation_net_pnl_cents,v21_validation_gross_roi_on_ask,v21_validation_net_roi_on_cost,v21_validation_net_edge_per_selected_cents,v21_validation_net_edge_per_base_market_cents,v21_validation_fee_aware_break_even_accuracy,v21_validation_accuracy_minus_break_even,v21_holdout_base_markets,v21_holdout_markets,v21_holdout_wins,v21_holdout_losses,v21_holdout_accuracy,v21_holdout_coverage,v21_holdout_wilson95_lower,v21_holdout_median_ask,v21_holdout_mean_ask,v21_holdout_p75_ask,v21_holdout_ask_ge_95,v21_holdout_ask_eq_100,v21_holdout_median_seconds_to_close,v21_holdout_entry_fee_cents,v21_holdout_ask_cost_cents,v21_holdout_entry_cost_cents,v21_holdout_gross_pnl_cents,v21_holdout_net_pnl_cents,v21_holdout_gross_roi_on_ask,v21_holdout_net_roi_on_cost,v21_holdout_net_edge_per_selected_cents,v21_holdout_net_edge_per_base_market_cents,v21_holdout_fee_aware_break_even_accuracy,v21_holdout_accuracy_minus_break_even,combined_train_net_pnl_cents,combined_all_net_pnl_cents,min_train_coverage,min_oos_coverage,min_all_coverage,strict_80_oos_coverage_pass,loose_75_oos_coverage_pass,both_oos_positive,both_all_positive,train_selected
book_rv_hazard_min,blend_book_rv_hazard_min,worst-case consensus across book/Brownian/hazard,-50.0,295,294,170,124,0.5782312925170068,0.9966101694915255,0.5211286339089477,56.0,56.925170068027214,61.0,0,0,867.922,585.0,16736.0,17321.0,264.0,-321.0,0.01577437858508604,-0.01853241729692281,-1.0918367346938775,-1.088135593220339,0.5891496598639455,-0.01091836734693874,177,177,106,71,0.5988700564971752,1.0,0.5253044912629219,55.0,56.559322033898304,60.0,0,0,867.699,353.0,10011.0,10364.0,589.0,236.0,0.05883528119069024,0.02277113083751447,1.3333333333333333,1.3333333333333333,0.5855367231638419,0.013333333333333308,59,58,28,30,0.4827586206896552,0.9830508474576272,0.35928185424055004,55.0,56.793103448275865,61.0,0,0,866.6075,116.0,3294.0,3410.0,-494.0,-610.0,-0.14996964177292046,-0.17888563049853373,-10.517241379310345,-10.338983050847459,0.5879310344827586,-0.10517241379310344,59,59,36,23,0.6101694915254238,1.0,0.4826634180541162,57.0,58.152542372881356,61.5,0,0,869.782,116.0,3431.0,3547.0,169.0,53.0,0.049256776450014576,0.014942204680011277,0.8983050847457628,0.8983050847457628,0.6011864406779661,0.008983050847457652,221,221,136,85,0.6153846153846154,1.0,0.5497915686529613,55.0,56.53846153846154,60.0,0,0,872.013388,439.0,12495.0,12934.0,1105.0,666.0,0.08843537414965986,0.051492191124168855,3.013574660633484,3.013574660633484,0.5852488687782804,0.030135746606335,132,132,82,50,0.6212121212121212,1.0,0.5361387245820451,56.0,56.59848484848485,60.25,0,0,871.844981,262.0,7471.0,7733.0,729.0,467.0,0.09757729888903761,0.0603905340747446,3.537878787878788,3.537878787878788,0.5858333333333333,0.0353787878787879,44,44,25,19,0.5681818181818182,1.0,0.4222414699362943,55.0,55.65909090909091,60.0,0,0,872.9999475,88.0,2449.0,2537.0,51.0,-37.0,0.0208248264597795,-0.014584154513204573,-0.8409090909090909,-0.8409090909090909,0.576590909090909,-0.00840909090909081,45,45,29,16,0.6444444444444445,1.0,0.4983581419637688,55.0,57.22222222222222,60.0,0,0,872.199887,89.0,2575.0,2664.0,325.0,236.0,0.1262135922330097,0.08858858858858859,5.2444444444444445,5.2444444444444445,0.592,0.052444444444444516,703.0,345.0,1.0,0.9830508474576272,0.9966101694915255,True,True,False,False,False
book_rv_hazard_min,blend_book_rv_hazard_min,worst-case consensus across book/Brownian/hazard,-40.0,295,294,170,124,0.5782312925170068,0.9966101694915255,0.5211286339089477,56.0,56.95238095238095,61.0,0,0,867.7645,585.0,16744.0,17329.0,256.0,-329.0,0.015289058767319636,-0.018985515609671648,-1.119047619047619,-1.1152542372881356,0.589421768707483,-0.011190476190476195,177,177,106,71,0.5988700564971752,1.0,0.5253044912629219,55.0,56.570621468926554,60.0,0,0,867.63,353.0,10013.0,10366.0,587.0,234.0,0.058623789074203535,0.022573798958132357,1.3220338983050848,1.3220338983050848,0.5856497175141243,0.013220338983050861,59,58,28,30,0.4827586206896552,0.9830508474576272,0.35928185424055004,55.0,56.8448275862069,61.0,0,0,866.6075,116.0,3297.0,3413.0,-497.0,-613.0,-0.15074309978768577,-0.1796073835335482,-10.568965517241379,-10.389830508474576,0.588448275862069,-0.10568965517241385,59,59,36,23,0.6101694915254238,1.0,0.4826634180541162,57.0,58.20338983050848,61.5,0,0,869.782,116.0,3434.0,3550.0,166.0,50.0,0.048340128130460104,0.014084507042253521,0.847457627118644,0.847457627118644,0.6016949152542371,0.00847457627118664,221,221,136,85,0.6153846153846154,1.0,0.5497915686529613,55.0,56.542986425339365,60.0,0,0,872.000966,439.0,12496.0,12935.0,1104.0,665.0,0.088348271446863,0.05141090065713181,3.009049773755656,3.009049773755656,0.5852941176470586,0.030090497737556787,132,132,82,50,0.6212121212121212,1.0,0.5361387245820451,56.0,56.59848484848485,60.25,0,0,871.844981,262.0,7471.0,7733.0,729.0,467.0,0.09757729888903761,0.0603905340747446,3.537878787878788,3.537878787878788,0.5858333333333333,0.0353787878787879,44,44,25,19,0.5681818181818182,1.0,0.4222414699362943,55.0,55.65909090909091,60.0,0,0,872.9999475,88.0,2449.0,2537.0,51.0,-37.0,0.0208248264597795,-0.014584154513204573,-0.8409090909090909,-0.8409090909090909,0.576590909090909,-0.00840909090909081,45,45,29,16,0.6444444444444445,1.0,0.4983581419637688,55.0,57.24444444444445,60.0,0,0,865.32514,89.0,2576.0,2665.0,324.0,235.0,0.12577639751552794,0.08818011257035648,5.222222222222222,5.222222222222222,0.5922222222222222,0.05222222222222228,701.0,336.0,1.0,0.9830508474576272,0.9966101694915255,True,True,False,False,False
book_rv_hazard_min,blend_book_rv_hazard_min,worst-case consensus across book/Brownian/hazard,-30.0,295,294,172,122,0.5850340136054422,0.9966101694915255,0.5279697970258773,55.0,56.92857142857143,61.0,0,0,860.9014999999999,583.0,16737.0,17320.0,463.0,-120.0,0.027663261038417878,-0.006928406466512702,-0.40816326530612246,-0.4067796610169492,0.5891156462585033,-0.004081632653061162,177,177,109,68,0.615819209039548,1.0,0.542424887668495,55.0,56.621468926553675,60.0,0,0,861.771,351.0,10022.0,10373.0,878.0,527.0,0.08760726401915785,0.05080497445290658,2.977401129943503,2.977401129943503,0.5860451977401131,0.02977401129943491,59,58,28,30,0.4827586206896552,0.9830508474576272,0.35928185424055004,54.0,57.05172413793103,61.0,0,0,859.1055,116.0,3309.0,3425.0,-509.0,-625.0,-0.1538229072227259,-0.18248175182481752,-10.775862068965518,-10.59322033898305,0.5905172413793104,-0.1077586206896552,59,59,35,24,0.5932203389830508,1.0,0.46593401255337386,55.0,57.728813559322035,62.0,0,0,860.285,116.0,3406.0,3522.0,94.0,-22.0,0.02759835584263065,-0.006246450880181715,-0.3728813559322034,-0.3728813559322034,0.596949152542373,-0.003728813559322197,221,219,141,78,0.6438356164383562,0.9909502262443439,0.5784344236231485,55.0,56.65296803652968,61.0,0,0,863.512777,435.0,12407.0,12842.0,1693.0,1258.0,0.13645522688804707,0.0979598193427815,5.744292237442922,5.6923076923076925,0.586392694063927,0.05744292237442916,132,131,87,44,0.6641221374045801,0.9924242424242424,0.5795924913457884,55.0,56.80152671755725,61.0,0,0,862.605709,260.0,7441.0,7701.0,1259.0,999.0,0.1691976884827308,0.12972341254382547,7.625954198473282,7.568181818181818,0.5878625954198473,0.07625954198473284,44,44,25,19,0.5681818181818182,1.0,0.4222414699362943,54.5,55.61363636363637,60.0,0,0,872.459119,88.0,2447.0,2535.0,53.0,-35.0,0.021659174499387004,-0.013806706114398421,-0.7954545454545454,-0.7954545454545454,0.5761363636363636,-0.007954545454545325,45,44,29,15,0.6590909090909091,0.9777777777777777,0.5113914121793824,54.0,57.25,60.25,0,0,862.5918105000001,87.0,2519.0,2606.0,381.0,294.0,0.15125049622866216,0.1128165771297007,6.681818181818182,6.533333333333333,0.5922727272727273,0.06681818181818178,1526.0,1138.0,0.9924242424242424,0.9777777777777777,0.9909502262443439,True,True,False,False,True
book_rv_hazard_min,blend_book_rv_hazard_min,worst-case consensus across book/Brownian/hazard,-20.0,295,292,191,101,0.6541095890410958,0.9898305084745763,0.5978698482969387,63.0,63.32534246575342,73.0,1,0,775.5965,555.0,18491.0,19046.0,609.0,54.0,0.03293494132280569,0.0028352409954846163,0.18493150684931506,0.18305084745762712,0.6522602739726027,0.0018493150684931736,177,175,115,60,0.6571428571428571,0.9887005649717514,0.584119085529374,61.0,62.52,72.0,0,0,779.91,334.0,10941.0,11275.0,559.0,225.0,0.05109222191755781,0.019955654101995565,1.2857142857142858,1.271186440677966,0.6442857142857142,0.0128571428571429,59,58,40,18,0.6896551724137931,0.9830508474576272,0.5619693557571829,65.5,64.12068965517241,72.75,1,0,768.9325,110.0,3719.0,3829.0,281.0,171.0,0.07555794568432374,0.044659179942543745,2.9482758620689653,2.8983050847457625,0.6601724137931034,0.02948275862068972,59,59,36,23,0.6101694915254238,1.0,0.4826634180541162,67.0,64.9322033898305,73.0,0,0,773.162,111.0,3831.0,3942.0,-231.0,-342.0,-0.060297572435395456,-0.0867579908675799,-5.796610169491525,-5.796610169491525,0.668135593220339,-0.05796610169491523,221,217,162,55,0.7465437788018433,0.9819004524886877,0.6847249004950055,68.0,68.47465437788019,77.0,1,0,779.190224,401.0,14859.0,15260.0,1341.0,940.0,0.09024833434282253,0.061598951507208385,4.331797235023042,4.253393665158371,0.703225806451613,0.04331797235023027,132,130,91,39,0.7,0.9848484848484849,0.616411893730515,68.0,68.41538461538461,77.75,1,0,779.3830545,240.0,8894.0,9134.0,206.0,-34.0,0.023161682032831123,-0.0037223560324063936,-0.26153846153846155,-0.25757575757575757,0.7026153846153846,-0.002615384615384686,44,44,36,8,0.8181818181818182,1.0,0.6803944911281532,66.0,67.70454545454545,76.0,0,0,779.5164635,81.0,2979.0,3060.0,621.0,540.0,0.2084592145015106,0.17647058823529413,12.272727272727273,12.272727272727273,0.6954545454545455,0.12272727272727268,45,43,35,8,0.813953488372093,0.9555555555555556,0.6738299634272562,69.0,69.44186046511628,77.5,0,0,719.189838,80.0,2986.0,3066.0,514.0,434.0,0.17213663764233086,0.1415525114155251,10.093023255813954,9.644444444444444,0.7130232558139535,0.10093023255813949,191.0,994.0,0.9848484848484849,0.9555555555555556,0.9819004524886877,True,True,False,True,False
book_rv_hazard_min,blend_book_rv_hazard_min,worst-case consensus across book/Brownian/hazard,-15.0,295,286,206,80,0.7202797202797203,0.9694915254237289,0.6656028110076598,69.0,68.3006993006993,80.75,3,0,705.0975000000001,507.0,19534.0,20041.0,1066.0,559.0,0.05457151633050067,0.02789281971957487,1.9545454545454546,1.8949152542372882,0.7007342657342658,0.019545454545454533,177,172,119,53,0.6918604651162791,0.9717514124293786,0.6192955270525796,66.0,67.18604651162791,80.0,2,0,707.4485,311.0,11556.0,11867.0,344.0,33.0,0.029768085842852197,0.0027808207634617004,0.19186046511627908,0.1864406779661017,0.6899418604651163,0.0019186046511627808,59,57,45,12,0.7894736842105263,0.9661016949152542,0.6671387891680949,73.0,70.56140350877193,83.0,1,0,659.923,99.0,4022.0,4121.0,478.0,379.0,0.11884634510193934,0.09196796893957777,6.649122807017544,6.423728813559322,0.7229824561403508,0.06649122807017549,59,57,42,15,0.7368421052631579,0.9661016949152542,0.6102342073651618,69.0,69.40350877192982,87.0,0,0,680.526,97.0,3956.0,4053.0,244.0,147.0,0.06167846309403438,0.03626943005181347,2.5789473684210527,2.4915254237288136,0.7110526315789474,0.025789473684210473,221,201,158,43,0.7860696517412935,0.9095022624434389,0.7242919703011232,79.0,77.13930348258707,87.0,5,0,599.555608,318.0,15505.0,15823.0,295.0,-23.0,0.019026120606256046,-0.0014535802313088541,-0.11442786069651742,-0.10407239819004525,0.7872139303482587,-0.001144278606965199,132,121,92,29,0.7603305785123967,0.9166666666666666,0.6770109855933848,77.0,76.45454545454545,87.0,2,0,599.881153,194.0,9251.0,9445.0,-51.0,-245.0,-0.005512917522430007,-0.02593965060878772,-2.024793388429752,-1.856060606060606,0.7805785123966941,-0.020247933884297353,44,42,36,6,0.8571428571428571,0.9545454545454546,0.7215891052555522,81.5,78.97619047619048,89.0,3,0,569.4640845,64.0,3317.0,3381.0,283.0,219.0,0.08531805848658426,0.064773735581189,5.214285714285714,4.9772727272727275,0.8049999999999999,0.05214285714285716,45,38,30,8,0.7894736842105263,0.8444444444444444,0.636542205246726,80.5,77.28947368421052,86.0,0,0,599.2909625,60.0,2937.0,2997.0,63.0,3.0,0.021450459652706845,0.001001001001001001,0.07894736842105263,0.06666666666666667,0.788684210526316,0.00078947368421034,-212.0,536.0,0.9166666666666666,0.8444444444444444,0.9095022624434389,True,True,True,False,False
book_rv_hazard_min,blend_book_rv_hazard_min,worst-case consensus across book/Brownian/hazard,-10.0,295,263,212,51,0.8060836501901141,0.8915254237288136,0.7540358833775294,80.0,75.78326996197718,90.0,17,0,542.939,409.0,19931.0,20340.0,1269.0,860.0,0.06366966032813205,0.04228121927236971,3.2699619771863118,2.9152542372881354,0.773384030418251,0.03269961977186309,177,159,127,32,0.7987421383647799,0.8983050847457628,0.7297120153083602,80.0,75.25157232704403,90.0,7,0,539.211,248.0,11965.0,12213.0,735.0,487.0,0.06142916840785625,0.03987554245476132,3.0628930817610063,2.751412429378531,0.7681132075471698,0.03062893081761009,59,55,46,9,0.8363636363636363,0.9322033898305084,0.7173625426094283,82.0,78.10909090909091,88.5,4,0,566.963,84.0,4296.0,4380.0,304.0,220.0,0.07076350093109869,0.0502283105022831,4.0,3.7288135593220337,0.7963636363636363,0.040000000000000036,59,49,39,10,0.7959183673469388,0.8305084745762712,0.6636299908048745,76.0,74.89795918367346,92.0,6,0,585.281,77.0,3670.0,3747.0,230.0,153.0,0.06267029972752043,0.04083266613290633,3.122448979591837,2.593220338983051,0.7646938775510204,0.03122448979591841,221,143,125,18,0.8741258741258742,0.6470588235294118,0.8098019533303097,88.0,84.46853146853147,92.0,7,0,479.999768,185.0,12079.0,12264.0,421.0,236.0,0.03485387863233711,0.019243313763861708,1.6503496503496504,1.0678733031674208,0.8576223776223777,0.016503496503496473,132,85,72,13,0.8470588235294118,0.6439393939393939,0.7557181632390801,88.0,84.38823529411765,92.0,6,0,539.01361,111.0,7173.0,7284.0,27.0,-84.0,0.0037641154328732747,-0.011532125205930808,-0.9882352941176471,-0.6363636363636364,0.8569411764705884,-0.009882352941176675,44,28,28,0,1.0,0.6363636363636364,0.8793566952341543,90.0,87.28571428571429,92.0,1,0,509.4314875,34.0,2444.0,2478.0,356.0,322.0,0.14566284779050737,0.12994350282485875,11.5,7.318181818181818,0.8850000000000001,0.11499999999999988,45,30,25,5,0.8333333333333334,0.6666666666666666,0.6643564949358397,86.0,82.06666666666666,89.75,0,0,479.429585,40.0,2462.0,2502.0,38.0,-2.0,0.015434606011372868,-0.0007993605115907274,-0.06666666666666667,-0.044444444444444446,0.8340000000000001,-0.0006666666666667043,403.0,1096.0,0.6439393939393939,0.6363636363636364,0.6470588235294118,False,False,False,True,False
book_rv_hazard_min,blend_book_rv_hazard_min,worst-case consensus across book/Brownian/hazard,-5.0,295,188,150,38,0.7978723404255319,0.6372881355932203,0.7347683126801703,86.0,78.01595744680851,92.25,24,0,461.341,266.0,14667.0,14933.0,333.0,67.0,0.02270402945387605,0.004486707292573495,0.35638297872340424,0.2271186440677966,0.7943085106382978,0.0035638297872341296,177,122,97,25,0.7950819672131147,0.6892655367231638,0.7149780642232687,85.5,76.68032786885246,92.0,13,0,416.459,176.0,9355.0,9531.0,345.0,169.0,0.03687867450561197,0.01773161263246249,1.3852459016393444,0.9548022598870056,0.7812295081967213,0.013852459016393426,59,38,31,7,0.8157894736842105,0.6440677966101694,0.6658114192886859,87.5,82.78947368421052,92.0,5,0,517.903,51.0,3146.0,3197.0,-46.0,-97.0,-0.014621741894469168,-0.030340944635595873,-2.5526315789473686,-1.6440677966101696,0.8413157894736842,-0.02552631578947373,59,28,22,6,0.7857142857142857,0.4745762711864407,0.6046141434627813,88.0,77.35714285714286,93.25,6,0,483.844,39.0,2166.0,2205.0,34.0,-5.0,0.01569713758079409,-0.0022675736961451248,-0.17857142857142858,-0.0847457627118644,0.7874999999999999,-0.0017857142857141683,221,82,78,4,0.9512195121951219,0.37104072398190047,0.8811853807742406,91.0,87.91463414634147,94.0,11,0,479.4036525,94.0,7209.0,7303.0,591.0,497.0,0.08198085726175613,0.0680542242913871,6.060975609756097,2.248868778280543,0.890609756097561,0.06060975609756092,132,45,42,3,0.9333333333333333,0.3409090909090909,0.8214339803640811,91.0,87.17777777777778,94.0,7,0,479.581453,52.0,3923.0,3975.0,277.0,225.0,0.07060922763191435,0.05660377358490566,5.0,1.7045454545454546,0.8833333333333333,0.050000000000000044,44,18,18,0,1.0,0.4090909090909091,0.8241207763533424,91.0,89.0,92.0,3,0,479.583756,20.0,1602.0,1622.0,198.0,178.0,0.12359550561797752,0.10974106041923551,9.88888888888889,4.045454545454546,0.9011111111111111,0.09888888888888892,45,19,18,1,0.9473684210526315,0.4222222222222222,0.753612688331012,89.0,88.63157894736842,92.5,1,0,419.671549,22.0,1684.0,1706.0,116.0,94.0,0.0688836104513064,0.05509964830011723,4.947368421052632,2.088888888888889,0.8978947368421052,0.049473684210526336,394.0,564.0,0.3409090909090909,0.4090909090909091,0.37104072398190047,False,False,False,True,False
book_rv_hazard_min,blend_book_rv_hazard_min,worst-case consensus across book/Brownian/hazard,0.0,295,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,177,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,59,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,59,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,221,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,132,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,44,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,45,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
book_rv_hazard_min,blend_book_rv_hazard_min,worst-case consensus across book/Brownian/hazard,2.0,295,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,177,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,59,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,59,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,221,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,132,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,44,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,45,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
book_rv_hazard_min,blend_book_rv_hazard_min,worst-case consensus across book/Brownian/hazard,5.0,295,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,177,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,59,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,59,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,221,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,132,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,44,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,45,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
book_rv_hazard_min,blend_book_rv_hazard_min,worst-case consensus across book/Brownian/hazard,10.0,295,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,177,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,59,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,59,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,221,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,132,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,44,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,45,0,0,0,,0.0,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
mean_minus_half_disagreement,blend_mean_minus_half_disagreement,consensus mean penalized by half prior disagreement,-70.0,295,294,174,120,0.5918367346938775,0.9966101694915255,0.5348217970618794,56.0,57.03741496598639,61.0,0,0,867.922,585.0,16769.0,17354.0,631.0,46.0,0.03762895819667243,0.0026506857208712688,0.1564625850340136,0.15593220338983052,0.5902721088435374,0.0015646258503401178,177,177,108,69,0.6101694915254238,1.0,0.5367083162007227,55.0,56.64971751412429,60.0,0,0,867.699,353.0,10027.0,10380.0,773.0,420.0,0.07709185199960107,0.04046242774566474,2.3728813559322033,2.3728813559322033,0.5864406779661018,0.023728813559321993,59,58,30,28,0.5172413793103449,0.9830508474576272,0.39162261783409474,55.0,57.08620689655172,61.0,0,0,866.6075,116.0,3311.0,3427.0,-311.0,-427.0,-0.09392932648746602,-0.12459877443828421,-7.362068965517241,-7.237288135593221,0.5908620689655173,-0.07362068965517243,59,59,36,23,0.6101694915254238,1.0,0.4826634180541162,57.0,58.152542372881356,61.5,0,0,869.782,116.0,3431.0,3547.0,169.0,53.0,0.049256776450014576,0.014942204680011277,0.8983050847457628,0.8983050847457628,0.6011864406779661,0.008983050847457652,221,221,137,84,0.6199095022624435,1.0,0.5543798164131997,55.0,56.57013574660633,60.0,0,0,872.013388,439.0,12502.0,12941.0,1198.0,759.0,0.0958246680531115,0.05865079978363341,3.434389140271493,3.434389140271493,0.5855656108597285,0.03434389140271499,132,132,82,50,0.6212121212121212,1.0,0.5361387245820451,56.0,56.59848484848485,60.25,0,0,871.844981,262.0,7471.0,7733.0,729.0,467.0,0.09757729888903761,0.0603905340747446,3.537878787878788,3.537878787878788,0.5858333333333333,0.0353787878787879,44,44,25,19,0.5681818181818182,1.0,0.4222414699362943,55.0,55.65909090909091,60.0,0,0,872.9999475,88.0,2449.0,2537.0,51.0,-37.0,0.0208248264597795,-0.014584154513204573,-0.8409090909090909,-0.8409090909090909,0.576590909090909,-0.00840909090909081,45,45,30,15,0.6666666666666666,1.0,0.5207048830990042,55.0,57.37777777777778,60.0,0,0,872.199887,89.0,2582.0,2671.0,418.0,329.0,0.16189000774593337,0.1231748408835642,7.311111111111111,7.311111111111111,0.5935555555555556,0.07311111111111102,887.0,805.0,1.0,0.9830508474576272,0.9966101694915255,True,True,False,True,False
