abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,near_strike_penalty,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,raw_edge_prob,raw_p_eff,reason,recross_hazard_score,recross_penalty,reliability_full,reliability_light,reliability_rmt_recency,reliability_weakraw_rmt_memory,reliability_weakraw_rmt_repetition,repetition_penalty,result,rmt_noise_penalty,seconds_to_close,side,side_won,sigma_t_dollars,source,spectral_tag,stale_penalty,status,time_penalty,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,weakraw_rmt_memory_margin_penalty,weakraw_rmt_repetition_margin_penalty,window_n
0.192858,True,50.0,0.5,375.0,31.0,4.243489,0.06422703681614195,50.0,11,noise_shrink_light,100,True,100,True,True,2.1865937744230046,KXBTC15M-26MAY062000-00,0,0,0.14,96.0,4,0.9433463616533773,0.564227036816142,0.582435,noise_shrink_light_p50_edge0,6.243489,0.08243500000000004,0.582435,p_below_floor,0.6739717336748277,0.08087660804097932,0.6236556830267505,0.7791233919590207,0.8445322910677298,0.5391233919590207,0.7791233919590207,0.0,yes,0.1554677089322702,849.989,yes,True,84.10338,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,27.809165618463474,12.71803018180719,2026-05-06T23:45:50.011935+00:00,0.08243500000000004,0.24,0.0,48
0.086972,True,51.0,0.51,313.0,16.0,-2.315324,0.008567597385701009,704.0,11,noise_shrink_light,-102,True,-102,True,True,2.1865937744230046,KXBTC15M-26MAY062015-15,0,0,0.22,-106.0,1,0.31423042494220804,0.518567597385701,0.526847,noise_shrink_light_p50_edge0,-0.315324,0.016846999999999945,0.526847,p_below_floor,0.736600804031155,0.0883920964837386,0.6916079035162614,0.6916079035162614,1.0,0.5516079035162613,0.5516079035162613,0.0,no,0.0,869.507,yes,False,81.750113,rejected_actionable,spectral_factor,0.0,finalized,0.0,3.0194250086732306,1.3808806390981299,2026-05-07T00:00:30.493763+00:00,0.016846999999999945,0.14,0.14,48
0.107412,True,32.0,0.32,141.0,31.0,18.44184,0.2145708682031528,230.72,11,noise_shrink_light,-64,True,-64,True,True,2.1865937744230046,KXBTC15M-26MAY062030-30,0,0,0.14,-68.0,2,0.5170143964667329,0.5345708682031528,0.544418,noise_shrink_light_p50_edge0,20.44184,0.22441799999999995,0.544418,p_below_floor,0.6807697699219372,0.08169237239063246,0.6569464758920289,0.7783076276093676,0.8786388482826614,0.7783076276093676,0.7783076276093676,0.0,no,0.12136115171733863,804.712,yes,False,80.158525,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,4.0260374962217105,1.8412370616412717,2026-05-07T00:16:35.289272+00:00,0.22441799999999995,0.0,0.0,48
0.321769,True,51.0,0.51,109.0,15.0,6.79204,0.09131255749181966,236.56,11,noise_shrink_light,98,True,98,False,True,2.1865937744230046,KXBTC15M-26MAY062045-45,1,0,0.07,94.0,4,0.9810016323671195,0.6013125574918197,0.61792,noise_shrink_light_p50_edge0,8.79204,0.10792000000000002,0.61792,p_below_floor,0.5903043382646713,0.07083652059176056,0.70068334881887,0.8591634794082394,0.8415198694106305,0.8591634794082394,0.8591634794082394,0.0,no,0.15848013058936955,834.661,no,True,84.563835,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,98.3392458573268,44.97371528613102,2026-05-07T00:31:05.341326+00:00,0.10792000000000002,0.0,0.0,48
0.321159,True,22.0,0.22,485.0,0.0,36.05876,0.3803470178924123,555.0,11,noise_shrink_light,-44,True,-44,False,False,2.1865937744230046,KXBTC15M-26MAY062100-00,5,2,0.07,-47.0,4,0.9689570180694325,0.6003470178924123,0.615588,noise_shrink_light_p50_edge0,38.05876,0.39558800000000005,0.615588,p_below_floor,0.5154674438225817,0.061856093258709804,0.6406273452957356,0.8681439067412902,0.7724834385544455,0.8681439067412902,0.8681439067412902,0.07,yes,0.1575165614455546,683.547,no,False,81.548483,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,29.614590464531343,13.543709312145097,2026-05-07T00:48:36.454910+00:00,0.39558800000000005,0.0,0.0,48
0.079454,True,44.0,0.44,813.0,0.0,6.178422,0.08756806923314847,3019.85,11,noise_shrink_light,112,True,112,False,False,2.1865937744230046,KXBTC15M-26MAY062115-15,2,1,0.22,108.0,3,0.977454561209497,0.5275680692331485,0.541784,noise_shrink_light_p50_edge0,8.178422,0.10178400000000004,0.541784,p_below_floor,0.8352022239077785,0.10022426686893342,0.4465793682343068,0.6597757331310665,0.7668036351032402,0.43977573313106655,0.43977573313106655,0.035,yes,0.15819636489675976,819.367,yes,True,94.772011,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,167.22545333943705,76.47760425164674,2026-05-07T01:01:20.633112+00:00,0.10178400000000004,0.24,0.24,48
0.212967,True,41.0,0.41,265.0,15.0,13.614208,0.15581086238867842,596.0,11,noise_shrink_light,118,True,118,False,False,2.1865937744230046,KXBTC15M-26MAY062130-30,2,1,0.14,114.0,3,0.9945604376147793,0.5658108623886784,0.586142,noise_shrink_light_p50_edge0,15.614208,0.17614200000000008,0.586142,p_below_floor,0.8001572608136981,0.09601887129764376,0.5694162936931739,0.7639811287023562,0.8054351649908177,0.5239811287023562,0.5239811287023562,0.035,yes,0.15956483500918234,753.109,yes,True,108.232597,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,878.6902871913247,401.85346609394435,2026-05-07T01:17:26.891763+00:00,0.17614200000000008,0.24,0.24,48
0.250555,True,57.0,0.57,703.0,0.0,-0.962202,0.011454957066802773,55.0,11,noise_shrink_light,86,True,86,False,False,2.1865937744230046,KXBTC15M-26MAY062145-45,2,1,0.07,82.0,4,0.9759741090167942,0.5814549570668027,0.600378,noise_shrink_light_p50_edge0,1.037798,0.030378000000000016,0.600378,p_below_floor,0.8209819327273938,0.09851783192728726,0.5984042393513692,0.8114821680727128,0.7669220712786564,0.8314821680727127,0.8314821680727127,0.035,yes,0.15807792872134352,800.015,yes,True,111.871753,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,94.1192319089136,43.04376652391671,2026-05-07T01:31:39.986158+00:00,0.030378000000000016,0.0,0.0,48
0.258689,True,46.0,0.46,750.0,16.0,11.78159,0.13919077341735747,56.0,11,noise_shrink_light,108,True,108,False,False,2.1865937744230046,KXBTC15M-26MAY062200-00,3,1,0.07,104.0,4,0.9802222663243321,0.5991907734173575,0.617816,noise_shrink_light_p50_edge0,13.78159,0.157816,0.617816,p_below_floor,0.5673951035684587,0.06808741242821503,0.6284948062658383,0.841912587571785,0.7665822186940534,0.861912587571785,0.861912587571785,0.035,no,0.15841778130594658,609.066,no,True,89.335046,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,125.85969134146798,57.55970441957362,2026-05-07T01:49:50.936932+00:00,0.157816,0.0,0.0,48
0.404187,True,59.0,0.59,375.0,15.0,3.183115,0.047494170858976004,68.33,11,noise_shrink_light,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY062215-15,1,0,0.07,78.0,4,0.9877402758004761,0.637494170858976,0.661831,noise_shrink_light_p50_edge0,5.183115,0.07183099999999998,0.661831,p_below_floor,0.6698685223589202,0.08038422268307042,0.6905965552528914,0.8496157773169295,0.8409807779359619,0.8496157773169295,0.8496157773169295,0.0,no,0.1590192220640381,850.282,no,True,103.244165,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,150.79288105237157,68.96245787225045,2026-05-07T02:00:49.721290+00:00,0.07183099999999998,0.0,0.0,48
0.481781,True,38.0,0.38,297.0,32.0,29.801453,0.31360591343985356,500.0,11,noise_shrink_light,-76,True,-76,False,False,2.1865937744230046,KXBTC15M-26MAY062230-30,4,2,0.07,-80.0,4,0.9935423855151111,0.6936059134398536,0.718015,noise_shrink_light_p50_edge0,31.801453,0.33801499999999995,0.718015,p_below_floor,0.34967152719409217,0.04196058326329106,0.6585560258955001,0.8880394167367089,0.7705166091587912,0.8880394167367089,0.8880394167367089,0.07,no,0.15948339084120888,460.951,yes,False,79.102275,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,274.8500755748304,125.69782224288892,2026-05-07T02:22:19.050425+00:00,0.33801499999999995,0.0,0.0,48
0.278629,True,54.0,0.54,156.0,15.0,2.595082,0.04853370250669031,55.0,11,noise_shrink_light,-108,True,-108,False,True,2.1865937744230046,KXBTC15M-26MAY062245-45,1,0,0.07,-112.0,4,0.988436281092861,0.5885337025066903,0.605951,noise_shrink_light_p50_edge0,4.595082,0.06595099999999998,0.605951,p_below_floor,0.7865843246178028,0.09439011895413633,0.6765349785584347,0.8356098810458636,0.840925097512571,0.8356098810458636,0.8356098810458636,0.0,yes,0.1590749024874289,841.408,no,False,107.490544,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,215.7217676263793,98.65653609267393,2026-05-07T02:30:58.594419+00:00,0.06595099999999998,0.0,0.0,48
0.609402,True,73.0,0.73,578.0,0.0,-0.664611,0.010596258918811885,91.0,11,noise_shrink_light,54,True,54,True,True,2.1865937744230046,KXBTC15M-26MAY062300-00,0,0,0.0,51.0,2,0.5639043419154292,0.7405962589188119,0.758354,noise_shrink_light_p50_edge0,1.335389,0.02835399999999999,0.758354,p_below_floor,0.5727845346949045,0.06873414416338854,0.8061535084833771,0.9312658558366115,0.8748876526467657,0.9312658558366115,0.9312658558366115,0.0,yes,0.12511234735323434,855.282,yes,True,108.073147,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,5.14604535484849,2.353452852122211,2026-05-07T02:45:44.718830+00:00,0.02835399999999999,0.0,0.0,48
0.562923,True,68.0,0.68,515.0,31.0,2.458023,0.05122564983883515,268.35,11,noise_shrink_light,64,True,64,False,False,2.1865937744230046,KXBTC15M-26MAY062315-15,7,3,0.0,60.0,2,0.6450982498847042,0.7312256498388352,0.74458,noise_shrink_light_p50_edge0,4.458023,0.06457999999999997,0.74458,p_below_floor,0.45500961379933097,0.054601153655919714,0.708790986353304,0.9453988463440803,0.7633921400092236,0.9453988463440803,0.9453988463440803,0.10500000000000001,no,0.13160785999077634,639.531,no,True,94.773164,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,7.376302704612863,3.3734216162576023,2026-05-07T03:04:20.470538+00:00,0.06457999999999997,0.0,0.0,48
0.093136,True,52.0,0.52,594.0,47.0,-1.309739,0.012543546066168254,457.4,11,noise_shrink_light,-104,True,-104,False,True,2.1865937744230046,KXBTC15M-26MAY062330-30,1,0,0.22,-108.0,3,0.8649348740719196,0.5325435460661683,0.546903,noise_shrink_light_p50_edge0,0.690261,0.02690300000000001,0.546903,p_below_floor,0.7179345197947139,0.08615214237536567,0.5446530676988808,0.6938478576246343,0.8508052100742465,0.4538478576246343,0.5538478576246343,0.0,no,0.14919478992575358,643.441,yes,False,93.196623,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,13.644729463025957,6.240175757669716,2026-05-07T03:19:16.559045+00:00,0.02690300000000001,0.24,0.14,48
0.276153,True,46.0,0.46,781.0,62.0,10.862287,0.13004423117830938,305.0,11,noise_shrink_light,-92,True,-92,False,False,2.1865937744230046,KXBTC15M-26MAY062345-45,3,1,0.07,-96.0,3,0.8715500696111091,0.5900442311783094,0.608623,noise_shrink_light_p50_edge0,12.862287,0.148623,0.608623,p_below_floor,0.6753249635352406,0.08103899562422888,0.6242369988068823,0.8289610043757711,0.7752759944311113,0.8489610043757712,0.8489610043757712,0.035,yes,0.14972400556888874,723.265,no,False,99.29264,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,9.65363405653991,4.414918842932908,2026-05-07T03:32:56.738408+00:00,0.148623,0.0,0.0,48
0.906372,True,78.0,0.78,703.0,16.0,4.896244,0.07288586215108894,60.35,11,noise_shrink_light,2,False,44,False,False,2.1865937744230046,KXBTC15M-26MAY070000-00,9,4,0.0,0.0,3,0.8837960310779469,0.852885862151089,0.863962,noise_shrink_light_p50_edge0,6.896244,0.08396199999999998,0.863962,approved_entry,0.1931875391606329,0.010432127114674176,0.65886419039909,0.9695678728853259,0.6692963175137643,0.9895678728853258,0.9895678728853258,0.14,no,0.15070368248623575,387.203,no,True,72.906016,approved_entry,spectral_dominant_factor,0.04,finalized,0.0,23.44027807486468,10.719996713175528,2026-05-07T03:53:32.799784+00:00,0.08396199999999998,0.0,0.0,48
0.1949,True,52.0,0.52,750.0,0.0,3.899369,0.055501387514470424,42.91,11,noise_shrink_light,96,True,96,False,False,2.1865937744230046,KXBTC15M-26MAY070015-15,4,2,0.14,92.0,3,0.880296974299769,0.5755013875144704,0.598994,noise_shrink_light_p50_edge0,5.899369,0.07899400000000001,0.598994,p_below_floor,0.6442791554311053,0.07731349865173263,0.5222627434042859,0.7626865013482673,0.7395762420560185,0.5426865013482673,0.5426865013482673,0.07,yes,0.15042375794398152,639.652,yes,True,92.86829,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,18.484079465070103,8.4533669130873,2026-05-07T04:04:20.347656+00:00,0.07899400000000001,0.24,0.24,48
0.059362,True,33.0,0.33,438.0,16.0,15.360541,0.18585788251445395,1897.53,11,noise_shrink_light,-66,True,-66,False,True,2.1865937744230046,KXBTC15M-26MAY070030-30,1,0,0.22,-70.0,4,0.9426089256470512,0.515857882514454,0.523605,noise_shrink_light_p50_edge0,17.360541,0.19360499999999997,0.523605,p_below_floor,0.9016513046480161,0.10819815655776194,0.516393129390474,0.671801843442238,0.8445912859482358,0.43180184344223804,0.671801843442238,0.0,yes,0.1554087140517641,770.113,no,False,103.433979,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,18.79045576170026,8.593482695092124,2026-05-07T04:17:09.890473+00:00,0.19360499999999997,0.24,0.0,48
0.187292,True,48.0,0.48,687.0,0.0,6.216384,0.08082884984429584,574.17,11,noise_shrink_light,104,True,104,False,True,2.1865937744230046,KXBTC15M-26MAY070045-45,1,0,0.14,100.0,3,0.7767375406826382,0.5608288498442958,0.582164,noise_shrink_light_p50_edge0,8.216384,0.10216400000000003,0.582164,p_below_floor,0.8305452261842349,0.09966542714210819,0.5781955696032808,0.7403345728578918,0.8178609967453889,0.5203345728578919,0.7603345728578919,0.0,no,0.14213900325461107,810.351,no,True,105.557194,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,10.315630442832498,4.71767118497105,2026-05-07T04:31:29.650225+00:00,0.10216400000000003,0.24,0.0,48
0.032616,True,22.0,0.22,203.0,0.0,25.001343,0.28352038904705135,555.0,11,noise_shrink_light,-44,True,-44,False,False,2.1865937744230046,KXBTC15M-26MAY070100-00,3,1,0.22,-47.0,3,0.7624207589305025,0.5035203890470513,0.505013,noise_shrink_light_p50_edge0,27.001343,0.28501300000000007,0.505013,p_below_floor,0.647900380591622,0.07774804567099464,0.5262582936145651,0.7022519543290053,0.8240063392855598,0.46225195432900534,0.46225195432900534,0.035,yes,0.1409936607144402,543.305,no,False,86.153433,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,10.31073145532806,4.715430719658406,2026-05-07T04:50:56.697956+00:00,0.28501300000000007,0.24,0.24,48
0.649457,True,72.0,0.72,813.0,0.0,1.865354,0.032128031446288396,7.0,11,noise_shrink_light,56,True,56,False,False,2.1865937744230046,KXBTC15M-26MAY070115-15,4,2,0.0,53.0,2,0.7253286251006197,0.7521280314462884,0.773654,noise_shrink_light_p50_edge0,3.865354,0.05365399999999998,0.773654,p_below_floor,0.48884383667306214,0.058661260400767454,0.693312449591183,0.9213387395992325,0.7519737099919503,0.9413387395992325,0.9413387395992325,0.07,yes,0.13802629000804958,774.782,yes,True,100.868887,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,10.07822153243996,4.609096417600195,2026-05-07T05:02:05.219016+00:00,0.05365399999999998,0.0,0.0,48
0.811917,True,81.0,0.81,515.0,0.0,-0.695986,0.024277081477646067,65.0,11,noise_shrink_light,38,False,38,False,False,2.1865937744230046,KXBTC15M-26MAY070145-45,5,2,0.0,35.0,4,0.9471651878023823,0.8342770814776461,0.83804,noise_shrink_light_p50_edge0,1.304014,0.028039999999999954,0.83804,p_below_floor,0.20614032759403206,0.011131577690077731,0.7630952072857317,0.9888684223099222,0.7742267849758094,0.9888684223099222,0.9888684223099222,0.07,no,0.1557732150241906,396.525,no,True,69.945536,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,25.193196675625458,11.521663040622808,2026-05-07T05:38:23.476574+00:00,0.028039999999999954,0.0,0.0,48
0.019784,True,30.0,0.3,63.0,0.0,17.071017,0.2040410137031588,68.58,11,noise_shrink_light,-60,True,-60,True,True,2.1865937744230046,KXBTC15M-26MAY070200-00,0,0,0.22,-63.0,4,0.9580559695681998,0.5040410137031588,0.50571,noise_shrink_light_p50_edge0,19.071017,0.20571,0.50571,p_below_floor,0.6024318401067633,0.07229182081281159,0.5510637016217325,0.7077081791871884,0.843355522434544,0.46770817918718843,0.7077081791871884,0.0,no,0.156644477565456,532.791,yes,False,79.862484,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,22.711810956276242,10.386845157038556,2026-05-07T05:51:07.209567+00:00,0.20571,0.24,0.0,48
0.132673,True,48.0,0.48,594.0,0.0,2.082177,0.05072426494656623,149.0,11,noise_shrink_light,104,True,104,False,True,2.1865937744230046,KXBTC15M-26MAY070530-30,1,0,0.14,100.0,3,0.9205434626344433,0.5307242649465662,0.540822,noise_shrink_light_p50_edge0,4.082177,0.06082200000000004,0.540822,p_below_floor,0.8946677145970718,0.10736012575164862,0.5989963972375959,0.7526398742483513,0.8463565229892445,0.5126398742483513,0.7526398742483513,0.0,no,0.15364347701075548,879.618,no,True,103.336826,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,26.962557284241875,12.330848829639935,2026-05-07T09:15:20.383837+00:00,0.06082200000000004,0.24,0.0,48
0.46275,True,60.0,0.6,16.0,0.0,6.764695,0.07761256697917762,64.64,11,noise_shrink_light,-120,True,-120,True,True,2.1865937744230046,KXBTC15M-26MAY070545-45,0,0,0.07,-124.0,3,0.7953862256629165,0.6776125669791776,0.707647,noise_shrink_light_p50_edge0,8.764695,0.10764700000000005,0.707647,p_below_floor,0.6220148866755595,0.07464178640106714,0.7117273155458995,0.8553582135989328,0.8563691019469667,0.8553582135989328,0.8553582135989328,0.0,no,0.1436308980530333,855.69,yes,False,101.328958,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,10.070722244828598,4.60566675101142,2026-05-07T09:30:44.310732+00:00,0.10764700000000005,0.0,0.0,48
0.495921,True,67.0,0.67,640.0,15.0,1.396006,0.02768266306486067,257.0,11,noise_shrink_light,66,True,66,False,False,2.1865937744230046,KXBTC15M-26MAY070600-00,2,1,0.07,62.0,3,0.9155567431739626,0.6976826630648607,0.72396,noise_shrink_light_p50_edge0,3.396006,0.05396000000000001,0.72396,p_below_floor,0.39442076468786447,0.04733049176254373,0.6944249687835392,0.8826695082374563,0.8117554605460829,0.8826695082374563,0.8826695082374563,0.035,yes,0.15324453945391703,534.677,yes,True,84.025485,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,26.529269751963373,12.132692438019896,2026-05-07T09:51:05.324526+00:00,0.05396000000000001,0.0,0.0,48
0.275276,True,28.0,0.28,453.0,0.0,29.587162,0.3145229308486216,1828.07,11,noise_shrink_light,144,True,144,False,True,2.1865937744230046,KXBTC15M-26MAY070615-15,1,0,0.07,141.0,3,0.9903831134051012,0.5945229308486216,0.610872,noise_shrink_light_p50_edge0,31.587162,0.33087199999999994,0.610872,p_below_floor,0.6454912835956723,0.07745895403148068,0.6933103968961112,0.8525410459685193,0.840769350927592,0.8525410459685193,0.8525410459685193,0.0,no,0.15923064907240808,702.26,no,True,96.230672,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,338.3780425836461,154.75121467083517,2026-05-07T10:03:17.740674+00:00,0.33087199999999994,0.0,0.0,48
0.230767,True,47.0,0.47,468.0,31.0,9.697411,0.11138835087709487,17.63,11,noise_shrink_light,-94,True,-94,True,True,2.1865937744230046,KXBTC15M-26MAY070630-30,0,0,0.14,-98.0,2,0.7274491360213597,0.5813883508770948,0.606974,noise_shrink_light_p50_edge0,11.697411,0.13697400000000004,0.606974,p_below_floor,0.8264694476309769,0.09917633371571721,0.622627735402574,0.7608236662842828,0.8618040691182912,0.7608236662842828,0.7608236662842828,0.0,no,0.13819593088170878,875.963,yes,False,105.517869,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,8.581778943664624,3.9247248592981894,2026-05-07T10:15:24.038338+00:00,0.13697400000000004,0.0,0.0,48
1.013529,True,81.0,0.81,16.0,0.0,5.039895,0.07752459412559243,1405.25,11,noise_shrink_light,38,True,38,False,False,2.1865937744230046,KXBTC15M-26MAY070645-45,2,1,0.0,35.0,3,0.8332612847689308,0.8875245941255925,0.895399,noise_shrink_light_p50_edge0,7.039895,0.08539899999999989,0.895399,approved_entry,0.36879792565874936,0.019915087985572465,0.7984240092329131,0.9800849120144275,0.8183390972184855,0.9800849120144275,0.9800849120144275,0.035,yes,0.14666090278151445,816.468,yes,True,106.686678,approved_entry,spectral_dominant_factor,0.0,finalized,0.0,9.780182688529187,4.472793622176103,2026-05-07T10:31:23.542448+00:00,0.08539899999999989,0.0,0.0,48
0.375634,True,56.0,0.56,0.0,1156.0,5.481241,0.06211339715414965,1807.25,11,noise_shrink_light,-112,True,-112,True,True,2.1865937744230046,KXBTC15M-26MAY070700-00,0,0,0.07,-116.0,3,0.8109983214114304,0.6221133971541497,0.654812,noise_shrink_light_p50_edge0,7.481241,0.0948119999999999,0.654812,p_below_floor,0.7601242607081649,0.09121491128497979,0.5939052230021058,0.7887850887150203,0.7551201342870856,0.8387850887150202,0.8387850887150202,0.0,no,0.14487986571291445,869.636,yes,False,112.583013,rejected_actionable,spectral_dominant_factor,0.1,finalized,0.0,5.847388120532668,2.6741995650635513,2026-05-07T10:45:30.364940+00:00,0.0948119999999999,0.0,0.0,48
0.157545,True,51.0,0.51,296.0,31.0,1.043473,0.0356122393397178,902.54,11,noise_shrink_light,98,True,98,True,True,2.1865937744230046,KXBTC15M-26MAY070715-15,0,0,0.14,94.0,3,0.7389698893911625,0.5456122393397178,0.560435,noise_shrink_light_p50_edge0,3.043473,0.05043500000000001,0.560435,p_below_floor,0.8772318276222708,0.1052678193146725,0.6156145895340345,0.7547321806853275,0.860882408848707,0.7547321806853275,0.7547321806853275,0.0,yes,0.13911759115129302,812.253,yes,True,108.096317,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,3.9655308388727097,1.8135654117642992,2026-05-07T11:01:27.746774+00:00,0.05043500000000001,0.0,0.0,48
0.091964,True,46.0,0.46,156.0,0.0,3.077802,0.06054940929385627,60.64,11,noise_shrink_light,-92,True,-92,True,True,2.1865937744230046,KXBTC15M-26MAY070730-30,0,0,0.22,-96.0,3,0.8376984889370112,0.5205494092938563,0.530778,noise_shrink_light_p50_edge0,5.077802,0.07077799999999995,0.530778,p_below_floor,0.9361206885177036,0.11233448262212442,0.5206496382629147,0.6676655173778756,0.852984120885039,0.4276655173778756,0.6676655173778756,0.0,no,0.1470158791149609,819.643,yes,False,107.542515,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,6.836992056120312,3.1267774271078075,2026-05-07T11:16:20.358076+00:00,0.07077799999999995,0.24,0.0,48
1.081343,True,68.0,0.68,609.0,16.0,18.380737,0.21949835662749562,1155.7,11,noise_shrink_light,34,False,64,False,False,2.1865937744230046,KXBTC15M-26MAY070745-45,5,2,0.0,32.0,3,0.8495183578329153,0.8994983566274957,0.903807,noise_shrink_light_p50_edge0,20.380737,0.22380699999999998,0.903807,approved_entry,0.1975936328082862,0.010670056171647456,0.7713684752017194,0.9893299438283526,0.7820385313733668,0.9893299438283526,0.9893299438283526,0.07,yes,0.14796146862663323,474.481,yes,True,80.242802,approved_entry,spectral_dominant_factor,0.0,finalized,0.0,7.6081922929759,3.4794722192893555,2026-05-07T11:37:05.530271+00:00,0.22380699999999998,0.0,0.0,48
0.080069,True,45.0,0.45,422.0,0.0,4.638461,0.07460146480712132,193.11,11,noise_shrink_light,-90,True,-90,True,True,2.1865937744230046,KXBTC15M-26MAY070800-00,0,0,0.22,-94.0,3,0.862663981736011,0.5246014648071213,0.536385,noise_shrink_light_p50_edge0,6.638461,0.08638499999999999,0.536385,p_below_floor,0.8654745987079465,0.10385695184495358,0.5271299296161656,0.6761430481550464,0.8509868814611191,0.43614304815504645,0.6761430481550464,0.0,no,0.14901311853888088,771.226,yes,False,101.288065,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,12.14174925561794,5.552814335082377,2026-05-07T11:47:08.774218+00:00,0.08638499999999999,0.24,0.0,48
0.024626,True,44.0,0.44,109.0,62.0,2.114684,0.060747775928765846,82.5,11,noise_shrink_light,112,True,112,True,True,2.1865937744230046,KXBTC15M-26MAY070815-15,0,0,0.22,108.0,3,0.908666421060329,0.5007477759287658,0.501147,noise_shrink_light_p50_edge0,4.114684,0.06114700000000001,0.501147,p_below_floor,1.0671612266357298,0.12805934719628756,0.4992473391188861,0.6519406528037124,0.8473066863151737,0.4119406528037124,0.6519406528037124,0.0,yes,0.15269331368482633,882.524,yes,True,110.454386,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,16.931743440707105,7.743433480311189,2026-05-07T12:00:17.476976+00:00,0.06114700000000001,0.24,0.0,48
0.078942,True,41.0,0.41,907.0,0.0,6.449161,0.0993569786690201,73.12,11,noise_shrink_light,-82,True,-82,True,True,2.1865937744230046,KXBTC15M-26MAY070830-30,0,0,0.22,-86.0,4,0.9223222857213055,0.5093569786690201,0.514492,noise_shrink_light_p50_edge0,8.449161,0.10449199999999997,0.514492,p_below_floor,0.9527908104356088,0.11433489725227304,0.4718793198900225,0.6456651027477269,0.8062142171422956,0.42566510274772695,0.6656651027477269,0.0,no,0.15378578285770445,811.825,yes,False,108.560461,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,11.649899306877462,5.327875457777529,2026-05-07T12:16:28.176214+00:00,0.10449199999999997,0.24,0.0,48
0.236616,True,45.0,0.45,656.0,47.0,10.608794,0.12383506598746191,690.0,11,noise_shrink_light,110,True,110,False,False,2.1865937744230046,KXBTC15M-26MAY070845-45,4,2,0.14,106.0,4,0.8880834125088125,0.5738350659874619,0.596088,noise_shrink_light_p50_edge0,12.608794,0.14608799999999994,0.596088,p_below_floor,0.5965758829179154,0.07158910595014985,0.5273642210491452,0.7684108940498502,0.738953326999295,0.5484108940498502,0.5484108940498502,0.07,yes,0.151046673000705,593.135,yes,True,93.104612,rejected_actionable,spectral_dominant_factor,0.04,finalized,0.0,5.832299466577311,2.667299035970378,2026-05-07T12:35:06.865667+00:00,0.14608799999999994,0.24,0.24,48
0.238237,True,55.0,0.55,203.0,0.0,0.760377,0.0249010485851775,590.35,11,noise_shrink_light,90,True,90,True,True,2.1865937744230046,KXBTC15M-26MAY070900-00,0,0,0.14,86.0,3,0.7644003157234142,0.5749010485851775,0.597604,noise_shrink_light_p50_edge0,2.760377,0.04760399999999998,0.597604,p_below_floor,0.7716889518549893,0.09260267422259871,0.6262453005195281,0.7673973257774013,0.8588479747421269,0.7673973257774013,0.7673973257774013,0.0,yes,0.14115202525787313,773.23,yes,True,105.651144,rejected_actionable,spectral_dominant_factor,0.0,finalized,0.0,5.297775475962458,2.4228439401646185,2026-05-07T12:47:06.779003+00:00,0.04760399999999998,0.0,0.0,48
