market,decision_key,dataset,entry_key,entry_dt,entry_minute,side,outcome,outcome_available,win,qty,ask_cents,bid_cents,book_mid_cents,book_p_side,book_other_mid_cents,book_margin_cents,spread_cents,spot,strike,seconds_to_close,v28_sigma_t_dollars,source_line_no,position_open_logged,pending_logged,trust_state,outcome_method,outcome_source,side_sign,margin_dollars,margin_per_sqrt_sec,margin_per_sqrt_min,margin_per_v28_sigma,brownian_p_v28_sigma,rv_sigma_t_5m,margin_per_rv_sigma_5m,brownian_p_rv_5m,rv_sigma_t_15m,margin_per_rv_sigma_15m,brownian_p_rv_15m,rv_sigma_t_30m,margin_per_rv_sigma_30m,brownian_p_rv_30m,rv_sigma_t_60m,margin_per_rv_sigma_60m,brownian_p_rv_60m,btc_close_lag_1m,signed_move_1m,signed_velocity_dps_1m,adverse_move_1m,drift_projected_margin_1m,drift_p_1m_rv_15m,drift_p_1m_rv_30m,drift_p_1m_rv_60m,btc_close_lag_3m,signed_move_3m,signed_velocity_dps_3m,adverse_move_3m,drift_projected_margin_3m,drift_p_3m_rv_15m,drift_p_3m_rv_30m,drift_p_3m_rv_60m,btc_close_lag_5m,signed_move_5m,signed_velocity_dps_5m,adverse_move_5m,drift_projected_margin_5m,drift_p_5m_rv_15m,drift_p_5m_rv_30m,drift_p_5m_rv_60m,btc_close_lag_10m,signed_move_10m,signed_velocity_dps_10m,adverse_move_10m,drift_projected_margin_10m,drift_p_10m_rv_15m,drift_p_10m_rv_30m,drift_p_10m_rv_60m,btc_close_lag_15m,signed_move_15m,signed_velocity_dps_15m,adverse_move_15m,drift_projected_margin_15m,drift_p_15m_rv_15m,drift_p_15m_rv_30m,drift_p_15m_rv_60m,btc_close_lag_30m,signed_move_30m,signed_velocity_dps_30m,adverse_move_30m,drift_projected_margin_30m,drift_p_30m_rv_15m,drift_p_30m_rv_30m,drift_p_30m_rv_60m,btc_close_lag_60m,signed_move_60m,signed_velocity_dps_60m,adverse_move_60m,drift_projected_margin_60m,drift_p_60m_rv_15m,drift_p_60m_rv_30m,drift_p_60m_rv_60m,book_minus_brownian_rv15,physics_confirmed_book,score_mean_book_rv15,score_mean_book_rv15_drift5,score_min_book_rv15,opportunity_key,two_side_mode,score_mean_book_rv30,score_min_book_rv15_drift5,score_regime_blend,abs_book_rv15_gap,abs_book_rv30_gap,close_dt,touch_loss_rv_15m,touch_survival_rv_15m,touch_loss_rv_30m,touch_survival_rv_30m,touch_loss_rv_60m,touch_survival_rv_60m,touch_survival_min_15_30,touch_loss_max_15_30,adverse_norm_15m,touch_terminal_blend_15,touch_terminal_blend_30,book_touch_blend_15,book_touch_drift_15,hazard_discounted_book_15,hazard_discounted_mean_15,kinetic_touch_score_15,touch_margin_energy_15,split,entry_fee_cents,entry_cost_cents,gross_pnl_cents,net_pnl_cents,fee_aware_break_even_p,ask_bin,seconds_bin,rv15_bin,margin_rv15_bin,brownian_bin,adverse15_bin,touch_loss_bin,kinetic_score_bin,book_bin,time_block
KXBTC15M-26MAY010500-00,heartbeat:2026,live_heartbeat_two_side,heartbeat:2026:no,2026-05-01 08:55:05.896000+00:00,2026-05-01 08:55:00+00:00,no,yes,True,False,1,57.0,56.0,56.5,0.565,43.5,13.0,1.0,77341.52,77353.67,294.104,,2026,False,False,synced,bid>=98,last_decisive_quote,-1.0,12.14999999999418,0.7084770920825707,5.487839957610509,,,13.519646370400526,0.898692145276447,0.8155916690106556,30.33560083256849,0.40051951062561,0.6556130419754982,37.875823470847145,0.3207851047607184,0.6258133759855564,56.325089320934445,0.2157120414095529,0.5853938927493413,77349.08,7.559999999997672,0.1259999999999612,0.0,49.20710399998276,0.9476080636843712,0.9030570687628418,0.8088392196758103,77358.32,16.80000000000291,0.0933333333333495,0.0,39.5997066666656,0.9041194918194226,0.8521072813315167,0.7589896555259108,77351.5,9.979999999995924,0.033266666666653,0.0,21.93385973332352,0.7651724150899604,0.7187388859873716,0.6515155758147587,77364.19,22.669999999998254,0.0377833333333304,0.0,23.26222946665999,0.7784085121012521,0.7304488072774391,0.6601964822580341,77402.12,60.59999999999127,0.0673333333333236,0.0,31.95300266665799,0.853902124422399,0.8005605870095795,0.7147434818113395,77463.0,121.47999999999593,0.0674888888888866,0.0,31.99875217777129,0.8542473310114311,0.800898005283306,0.715019292539703,77111.81,-229.7100000000064,-0.0638083333333351,229.7100000000064,-6.6162860666730126,0.4136744233490837,0.4306641184437346,0.4532453707965606,-0.0906130419754982,True,0.6103065209877491,0.6619284856884862,0.565,heartbeat:2026,two_side_all_heartbeats,0.5954066879927782,0.565,0.6322183956106415,0.09061304197549824,0.06081337598555647,2026-05-01 09:00:00+00:00,0.6887739160490036,0.3112260839509964,0.7483732480288872,0.25162675197111284,0.8292122145013174,0.17078778549868256,0.25162675197111284,0.7483732480288872,0.0,0.5522969545681476,0.5135573887812234,0.5368984772840738,0.5569157187930699,0.39280652098774904,0.43811304197549816,0.6068410040057411,0.3877433254599924,train,2,59.0,-57.0,-59.0,0.59,"(50.0, 60.0]","(240.0, 480.0]","(17.852999999999998, 44.974]","(0.25, 0.5]","(0.65, 0.7]","(-inf, 0.0]","(0.5, 0.7]","(0.6, 0.65]","(0.55, 0.6]",block1
KXBTC15M-26MAY010515-15,heartbeat:2087,live_heartbeat_two_side,heartbeat:2087:yes,2026-05-01 09:01:06.340000+00:00,2026-05-01 09:01:00+00:00,yes,no,True,False,1,54.0,53.0,53.5,0.535,46.5,7.0,1.0,77367.89,77360.41,833.66,,2087,False,False,synced,bid>=98,last_decisive_quote,1.0,7.479999999995925,0.2590640292375591,2.006701341676916,,,14.200167598498208,0.5267543462506035,0.7008179048873835,27.02243020571345,0.2768070800091992,0.6090358777691125,57.60088290250504,0.1298591206085597,0.5516610563110651,92.2532965031483,0.0810811134509503,0.5323112772443557,77358.39,9.5,0.1583333333333333,0.0,139.47616666666258,0.999999877507967,0.9922700856731308,0.9347181521386856,77350.61,17.279999999998836,0.0959999999999935,0.0,87.51135999999053,0.9993991390803612,0.9356528716209292,0.8285876316830174,77348.16,19.729999999995925,0.065766666666653,0.0,62.30703933331793,0.989437770573,0.860307707334643,0.7502862854401036,77353.62,14.270000000004076,0.0237833333333401,0.0,27.30721366666825,0.8438813853263161,0.6822772521599532,0.6163859439930754,77349.01,18.880000000004657,0.0209777777777829,0.0,24.96833422222246,0.8222530725480427,0.6676638232638819,0.6066697966074205,77417.56,-49.669999999998254,-0.0275944444444434,49.669999999998254,-15.524384555558822,0.2828147702745128,0.393766148719861,0.4331815043540524,77071.6,296.2899999999936,0.082302777777776,0.0,76.09253372221667,0.9975679801009476,0.9067544332728744,0.795263627130689,-0.0740358777691124,True,0.5720179388845563,0.7111578827807042,0.535,heartbeat:2087,two_side_all_heartbeats,0.5433305281555325,0.535,0.6480983174453337,0.07403587776911247,0.01666105631106507,2026-05-01 09:15:00+00:00,0.781928244461775,0.218071755538225,0.8966778873778698,0.1033221126221302,0.9353774455112887,0.06462255448871135,0.1033221126221302,0.8966778873778698,0.0,0.4917466410998462,0.4171593732043846,0.4901233205499232,0.5355670976072231,0.3395179388845563,0.37653587776911257,0.6164054929991563,0.317015532595525,train,2,56.0,-54.0,-56.0,0.56,"(50.0, 60.0]","(720.0, inf]","(17.852999999999998, 44.974]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]","(0.7, 0.8]","(0.6, 0.65]","(-inf, 0.55]",block1
KXBTC15M-26MAY010530-30,heartbeat:2157,live_heartbeat_two_side,heartbeat:2157:no,2026-05-01 09:17:08.032000+00:00,2026-05-01 09:17:00+00:00,no,yes,True,False,1,60.0,59.0,59.5,0.595,40.5,19.0,1.0,77297.99,77319.74,771.968,,2157,False,False,synced,bid>=98,last_decisive_quote,-1.0,21.75,0.7828158532700968,6.063665525724469,,,71.01920289039063,0.3062551973945475,0.6202948257101165,91.41211260867895,0.2379334573866416,0.5940336473399189,67.8022693575419,0.3207857230457238,0.625813610275483,74.98811738553553,0.2900459533898815,0.6141094589229472,77334.54,36.54999999998836,0.6091666666664727,0.0,492.0071733331836,0.9999999632294296,0.9999999999998014,0.9999999999733,77318.64,20.64999999999418,0.1147222222221898,0.0,110.31188444441948,0.8862364506177476,0.9481276798828592,0.9293623100068706,77336.55,38.55999999999767,0.1285333333333255,0.0,120.97362026666066,0.9071466778045532,0.9628053856257968,0.946653507443704,77325.82,27.830000000001743,0.0463833333333362,0.0,57.55644906666891,0.7355339476143581,0.802027847861407,0.7786200150389505,77341.5,43.50999999999476,0.0483444444444386,0.0,59.0703640888844,0.7409245734633215,0.8081816546134931,0.7845725731881543,77362.18,64.18999999998778,0.0356611111111043,0.0,49.279236622216985,0.705087172614352,0.7663282310190205,0.7444611734211487,77336.33,38.33999999999651,0.010649999999999,0.0,29.97145919999925,0.6284957236508631,0.6707706382354652,0.6553049114303632,0.000966352660081,True,0.5945168236699594,0.6987267750481573,0.5940336473399189,heartbeat:2157,two_side_all_heartbeats,0.6104068051377415,0.5940336473399189,0.6571394297628863,0.000966352660081049,0.030813610275483017,2026-05-01 09:30:00+00:00,0.8119327053201622,0.18806729467983785,0.748372779449034,0.251627220550966,0.7717810821541056,0.22821891784589443,0.18806729467983785,0.8119327053201622,0.0,0.4722437415418946,0.5135576933581278,0.5133718707709473,0.5445865385514026,0.39201682366995944,0.39153364733991886,0.6164461592308701,0.2787819624602932,train,2,62.0,-60.0,-62.0,0.62,"(50.0, 60.0]","(720.0, inf]","(67.989, 92.884]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]","(0.8, 0.85]","(0.6, 0.65]","(0.55, 0.6]",block1
KXBTC15M-26MAY010545-45,heartbeat:2290,live_heartbeat_two_side,heartbeat:2290:no,2026-05-01 09:31:09.365000+00:00,2026-05-01 09:31:00+00:00,no,no,True,True,1,67.0,66.0,66.5,0.665,33.5,33.0,1.0,77309.87,77336.66,830.635,,2290,False,False,synced,bid>=98,last_decisive_quote,-1.0,26.79000000000815,0.9295389664944088,7.200177873767399,,,42.144415423799536,0.635671410567946,0.7375046928394167,86.54417113817773,0.3095529097763826,0.6215495145606533,87.62564552650213,0.3057324124580125,0.6200958036804524,73.46285673047377,0.3646740841878417,0.6423226469422738,77332.42,22.55000000000291,0.3758333333333818,0.0,338.9703208333817,0.99995512127439,0.999945222214615,0.9999980266808268,77339.31,29.44000000000233,0.1635555555555685,0.0,162.64496888890778,0.9699002065073544,0.968282793253116,0.98658476966523,77330.0,20.130000000004657,0.0671000000000155,0.0,82.52560850002104,0.8298483995452931,0.8268518215567819,0.8693587645438479,77330.44,20.570000000006985,0.0342833333333449,0.0,55.26693658335115,0.7384577660934748,0.7358870312949422,0.7740680603115729,77334.54,24.669999999998254,0.0274111111111091,0.0,49.55862827778432,0.7165556635555447,0.7141576815132965,0.7500375643791595,77367.89,58.02000000000408,0.0322333333333356,0.0,53.56413483334336,0.73201629265266,0.7294941326993907,0.7670396022675521,77417.56,107.69000000000231,0.0299138888888895,0.0,51.63752309723091,0.7246330989259522,0.7221689449692525,0.7589430051800906,0.0434504854393467,True,0.6432747572803267,0.7054659713686489,0.6215495145606533,heartbeat:2290,two_side_all_heartbeats,0.6425479018402263,0.6215495145606533,0.6849345342772546,0.04345048543934671,0.04490419631954767,2026-05-01 09:45:00+00:00,0.7569009708786933,0.24309902912130665,0.7598083926390953,0.24019160736090472,0.7153547061154524,0.2846452938845476,0.24019160736090472,0.7598083926390953,0.0,0.5080143689288493,0.506124544784588,0.5697571844644247,0.586242024418954,0.4757747572803267,0.45404951456065334,0.6427444371893852,0.326083869075836,train,2,69.0,33.0,31.0,0.69,"(60.0, 70.0]","(720.0, inf]","(67.989, 92.884]","(0.25, 0.5]","(0.6, 0.65]","(-inf, 0.0]","(0.7, 0.8]","(0.6, 0.65]","(0.65, 0.7]",block1
KXBTC15M-26MAY010600-00,heartbeat:2356,live_heartbeat_two_side,heartbeat:2356:no,2026-05-01 09:46:10.646000+00:00,2026-05-01 09:46:00+00:00,no,no,True,True,1,72.0,71.0,71.5,0.715,28.5,43.0,1.0,77230.59,77269.11,829.354,,2356,False,False,synced,bid>=98,last_decisive_quote,-1.0,38.52000000000408,1.3375693443442156,10.360767590085445,,,68.25410609603951,0.5643616509430665,0.7137459839516375,62.57945441230154,0.6155374852937678,0.7309000891069067,74.43634532246101,0.5174891356249962,0.6975926244563888,70.2616600601812,0.5482364061283287,0.7082352064219326,77265.2,34.61000000000058,0.5768333333333431,0.0,516.9190323333455,1.0,0.9999999999981002,0.999999999999906,77273.0,42.41000000000349,0.2356111111111305,0.0,233.9250174444646,0.9999072728041408,0.9991627796885492,0.999564741058528,77254.01,23.419999999998254,0.0780666666666608,0.0,103.26490226666591,0.9505429149800056,0.9173235389144846,0.9291810732870246,77288.2,57.61000000000058,0.0960166666666676,0.0,118.15180656667155,0.9704889518386428,0.943776115113026,0.953676507153476,77309.87,79.27999999999884,0.0880888888888875,0.0,111.57687235555856,0.9627038635143632,0.9330575913288146,0.9438590127290372,77334.54,103.94999999999708,0.0577499999999983,0.0,86.41519350000274,0.9163432405935468,0.8771642893148875,0.8906337297531062,77349.01,118.41999999999824,0.0328944444444439,0.0,65.80113907778146,0.853481250909071,0.8116497535248139,0.8254961017526767,-0.0159000891069067,True,0.7229500445534534,0.7988143346956375,0.715,heartbeat:2356,two_side_all_heartbeats,0.7062963122281944,0.715,0.7668786097280731,0.015900089106906767,0.01740737554361116,2026-05-01 10:00:00+00:00,0.5381998217861865,0.4618001782138135,0.6048147510872224,0.3951852489127776,0.5835295871561348,0.4164704128438652,0.3951852489127776,0.6048147510872224,0.0,0.6501701158389787,0.6068704117933055,0.6683350579194894,0.69188934941749,0.5804500445534533,0.5884000891069068,0.7415586275494546,0.5568544697118141,train,2,74.0,28.0,26.0,0.74,"(70.0, 80.0]","(720.0, inf]","(44.974, 67.989]","(0.5, 1.0]","(0.7, 0.8]","(-inf, 0.0]","(0.5, 0.7]","(0.7, inf]","(0.7, 0.8]",block1
KXBTC15M-26MAY010615-15,heartbeat:2422,live_heartbeat_two_side,heartbeat:2422:no,2026-05-01 10:01:11.973000+00:00,2026-05-01 10:01:00+00:00,no,no,True,True,1,65.0,64.0,64.5,0.645,35.5,29.0,1.0,77227.4,77257.26,828.027,,2422,False,False,synced,bid>=98,last_decisive_quote,-1.0,29.860000000000586,1.0376898152396354,8.03791074590432,,,89.74736772043639,0.3327117079691369,0.6303240445406941,66.85756146719395,0.4466211352122446,0.672425683596038,64.31971041860959,0.4642433836480893,0.6787633090188299,76.09189185190897,0.3924202602047864,0.6526261406772211,77266.0,38.60000000000582,0.6433333333334303,0.0,562.5573700000809,1.0,1.0,0.9999999999999284,77248.43,21.02999999999884,0.1168333333333268,0.0,126.60115449999525,0.9708606164767524,0.9754838325761576,0.9519230950145604,77219.8,-7.599999999991269,-0.0253333333333042,7.599999999991269,8.883316000024678,0.5528516184472093,0.5549240007826096,0.5464687692001144,77207.97,-19.42999999999301,-0.0323833333333216,19.42999999999301,3.0457256500102226,0.5181677071192016,0.5188840215537407,0.5159641760737583,77230.59,3.1900000000023283,0.003544444444447,0.0,32.794895700002726,0.688116610911828,0.6949298458948526,0.6667624239535118,77309.87,82.47000000000116,0.0458166666666673,0.0,67.79743705000112,0.8447224326761846,0.8540744222737651,0.8135338687653675,77367.89,140.49000000000524,0.0390250000000014,0.0,62.17375367500179,0.8237998266029425,0.8331370079391038,0.7930608621470912,-0.027425683596038,True,0.658712841798019,0.6234257673477491,0.645,heartbeat:2422,two_side_all_heartbeats,0.6618816545094149,0.5528516184472093,0.6347980287682533,0.02742568359603803,0.033763309018829846,2026-05-01 10:15:00+00:00,0.6551486328079239,0.3448513671920761,0.6424733819623403,0.3575266180376597,0.6947477186455577,0.30525228135444227,0.3448513671920761,0.6551486328079239,0.0,0.5741533886748494,0.5823923017244788,0.5918266943374249,0.5826118561821456,0.48121284179801904,0.49492568359603806,0.6047831654874609,0.40013652903679703,train,2,67.0,35.0,33.0,0.67,"(60.0, 70.0]","(720.0, inf]","(44.974, 67.989]","(0.25, 0.5]","(0.65, 0.7]","(-inf, 0.0]","(0.5, 0.7]","(0.6, 0.65]","(0.6, 0.65]",block1
KXBTC15M-26MAY010630-30,heartbeat:2488,live_heartbeat_two_side,heartbeat:2488:yes,2026-05-01 10:16:13.597000+00:00,2026-05-01 10:16:00+00:00,yes,yes,True,True,1,59.0,58.0,58.5,0.585,41.5,17.0,1.0,77170.39,77156.79,826.403,,2488,False,False,synced,bid>=98,latest_quote,1.0,13.60000000000582,0.4730891259623473,3.664532612247988,,,31.884519372225203,0.4265392820019379,0.6651425347033337,63.07943489119771,0.2156011705473221,0.5853506783524474,64.16554821354946,0.2119517463599569,0.5839276600962536,68.85223764816182,0.1975244445867171,0.5782914228851669,77151.72,18.669999999998254,0.3111666666666375,0.0,270.7490668333151,0.9999911541201472,0.9999877599097836,0.9999579351051816,77148.97,21.419999999998254,0.1189999999999903,0.0,111.9419569999978,0.9620195823390734,0.9594710314392814,0.9480069694637864,77147.7,22.69000000000233,0.075633333333341,0.0,76.10361356667889,0.8861823525685795,0.8821989231194056,0.8654890767574135,77216.71,-46.320000000006985,-0.0772000000000116,46.320000000006985,-50.198311600003805,0.2130755406263724,0.2170118032329474,0.2329784863580974,77227.4,-57.00999999999476,-0.0633444444444386,57.00999999999476,-38.74803892221159,0.269517233853021,0.27296302067155,0.2867954333881155,77230.59,-60.19999999999709,-0.0334444444444428,60.19999999999709,-14.038589222215066,0.4119412670972465,0.4134079783746608,0.4192179905760679,77334.54,-164.14999999999418,-0.0455972222222206,164.14999999999418,-24.081681236103957,0.351316895603844,0.3537166492244149,0.3632598321701823,-0.0003506783524473,True,0.5851753391762237,0.6855110103070089,0.585,heartbeat:2488,two_side_all_heartbeats,0.5844638300481269,0.585,0.6453416740194501,0.00035067835244739776,0.0010723399037463333,2026-05-01 10:30:00+00:00,0.8292986432951053,0.17070135670489472,0.8321446798074927,0.16785532019250726,0.8434171542296662,0.15658284577033377,0.16785532019250726,0.8321446798074927,1.0,0.46095588185818154,0.45910595812512967,0.5022279409290907,0.5323461761859487,0.37767533917622365,0.37785067835244734,0.5539118096899395,0.05931959196175267,train,2,61.0,41.0,39.0,0.61,"(50.0, 60.0]","(720.0, inf]","(44.974, 67.989]","(0.0, 0.25]","(0.55, 0.6]","(20.0, inf]","(0.8, 0.85]","(0.55, 0.57]","(0.55, 0.6]",block1
KXBTC15M-26MAY010645-45,heartbeat:2574,live_heartbeat_two_side,heartbeat:2574:no,2026-05-01 10:33:00.078000+00:00,2026-05-01 10:33:00+00:00,no,no,True,True,1,70.0,69.0,69.5,0.695,30.5,39.0,1.0,77307.22,77337.29,719.922,,2574,False,False,synced,bid>=98,last_decisive_quote,-1.0,30.069999999992437,1.1207034411372674,8.680931527123962,,,72.68153182730128,0.4137227056722168,0.6604614017559008,96.49651530042604,0.3116174703964639,0.6223343722659023,86.53702176164018,0.3474813367487735,0.6358851314111188,74.50481619872114,0.4035980696843673,0.6567458473063039,77347.94,40.72000000000117,0.6786666666666861,0.0,518.6570640000064,0.9999999616828708,0.9999999989729512,0.9999999999983152,77333.58,26.360000000000586,0.1464444444444476,0.0,135.49857733332811,0.9198675270515954,0.9413008001962772,0.965517980771211,77334.48,27.25999999999476,0.0908666666666492,0.0,95.48691239997989,0.8387998635282016,0.8650781738271458,0.9000121270504429,77341.4,34.179999999993015,0.056966666666655,0.0,71.08155659998405,0.7693241905870094,0.794290922602579,0.8299716372310586,77226.04,-81.18000000000757,-0.0902000000000084,81.18000000000757,-34.86696440001363,0.3589268553255988,0.3435058019502956,0.3198984837844278,77211.68,-95.54000000000816,-0.0530777777777823,95.54000000000816,-8.141859933344158,0.4663792799435933,0.4625207066352387,0.4564903450524347,77294.93,-12.290000000008147,-0.0034138888888911,12.290000000008147,27.612266283324136,0.6126175417135068,0.6251672215986784,0.644536165347855,0.0726656277340976,True,0.6586671861329512,0.718711411931368,0.6223343722659023,heartbeat:2574,two_side_all_heartbeats,0.6654425657055594,0.6223343722659023,0.701960284385411,0.07266562773409768,0.05911486858888115,2026-05-01 10:45:00+00:00,0.7553312554681955,0.24466874453180454,0.7282297371777624,0.2717702628222376,0.6865083053873922,0.31349169461260784,0.24466874453180454,0.7553312554681955,1.0,0.509034683945673,0.5266506708344544,0.5867673419728364,0.6011473283256565,0.5061671861329511,0.4698343722659023,0.6069271588385914,0.1285487308846247,train,2,72.0,30.0,28.0,0.72,"(60.0, 70.0]","(480.0, 720.0]","(92.884, 526.586]","(0.25, 0.5]","(0.6, 0.65]","(20.0, inf]","(0.7, 0.8]","(0.6, 0.65]","(0.65, 0.7]",block1
KXBTC15M-26MAY010700-00,heartbeat:2644,live_heartbeat_two_side,heartbeat:2644:yes,2026-05-01 10:49:01.520000+00:00,2026-05-01 10:49:00+00:00,yes,yes,True,True,1,60.0,59.0,59.5,0.595,40.5,19.0,1.0,77252.58,77238.15,658.48,,2644,False,False,synced,bid>=98,last_decisive_quote,1.0,14.430000000007569,0.5623348986231788,4.355827394717615,,,27.368032624272196,0.5272574831414762,0.7009926024253366,40.98005012611412,0.352122556112058,0.6376268234968306,71.60229300238028,0.2015298588206926,0.5798578578074842,67.85842789249841,0.212648604575214,0.5841994713033785,77235.98,16.60000000000582,0.2766666666667637,0.0,196.60946666673811,0.9999991974595824,0.9969823223005452,0.9981183385339496,77235.27,17.30999999999767,0.0961666666666537,0.0,77.75382666666572,0.9711096487239452,0.8612411521110035,0.8740660434136223,77234.1,18.479999999995925,0.0615999999999864,0.0,54.99236799999862,0.9101906901917496,0.778763903943566,0.7911444094037503,77263.66,-11.080000000001746,-0.0184666666666695,11.080000000001746,2.2700693333389843,0.5220879107433201,0.5126458931492454,0.5133433352029804,77290.48,-37.89999999999418,-0.0421111111111046,37.89999999999418,-13.29932444443262,0.3727677715452164,0.4263247973130204,0.4223104316283211,77242.01,10.570000000006983,0.0058722222222261,0.0,18.296740888899013,0.6723744407940078,0.6008442281374966,0.6062779546220125,77200.8,51.77999999999884,0.014383333333333,0.0,23.90113733334069,0.7201335753037379,0.6307362966735196,0.6376635918130363,-0.0426268234968306,True,0.6163134117484153,0.7142725045628601,0.595,heartbeat:2644,two_side_all_heartbeats,0.5874289289037421,0.595,0.6708261850873991,0.04262682349683067,0.01514214219251575,2026-05-01 11:00:00+00:00,0.7247463530063387,0.2752536469936613,0.8402842843850316,0.15971571561496845,0.8316010573932431,0.16839894260675692,0.15971571561496845,0.8402842843850316,0.7579999999998835,0.5289148705458798,0.4538152151497295,0.5417074352729399,0.5732265042921149,0.4138134117484153,0.4351268234968306,0.6009515497867711,0.21467271601285953,train,2,62.0,40.0,38.0,0.62,"(50.0, 60.0]","(480.0, 720.0]","(17.852999999999998, 44.974]","(0.25, 0.5]","(0.6, 0.65]","(20.0, inf]","(0.7, 0.8]","(0.6, 0.65]","(0.55, 0.6]",block1
KXBTC15M-26MAY010715-15,heartbeat:2769,live_heartbeat_two_side,heartbeat:2769:yes,2026-05-01 11:00:32.301000+00:00,2026-05-01 11:00:00+00:00,yes,yes,True,True,1,64.0,63.0,63.5,0.635,36.5,27.0,1.0,77276.8,77271.46,867.699,,2769,False,False,synced,bid>=98,last_decisive_quote,1.0,5.339999999996508,0.1812828451231946,1.4042108802304625,,,53.39977361092242,0.1000004239513154,0.5398280055655801,38.589756798181845,0.1383786901773918,0.5550294311216389,52.22533547446261,0.1022492235135126,0.5407205711261344,76.41964023104542,0.0698773245183001,0.5278543492919124,77247.95,28.85000000000582,0.4808333333334303,0.0,422.5586025000807,1.0,0.9999999999999998,0.9999999839382104,77248.88,27.919999999998254,0.1551111111111014,0.0,139.9297559999881,0.9998561249201466,0.99631169628238,0.966454996486918,77250.87,25.930000000007567,0.0864333333333585,0.0,80.33811690001838,0.9813219510190074,0.9380120871619276,0.8534340262624545,77253.97,22.830000000001743,0.0380500000000029,0.0,38.35594694999903,0.8398742385457825,0.7686571930797617,0.6921353455574297,77229.01,47.79000000000815,0.053100000000009,0.0,51.41481690000436,0.9086263528858308,0.8375603074709463,0.7494614112349004,77333.58,-56.77999999999884,-0.0315444444444438,56.77999999999884,-22.03108290000293,0.2840320400964558,0.3365684758290432,0.3865620560064007,77266.0,10.80000000000291,0.0030000000000008,0.0,7.943096999997209,0.581539840737274,0.5604431247440608,0.5413917237882544,0.079970568878361,True,0.5950147155608194,0.7237837940468821,0.5550294311216389,heartbeat:2769,two_side_all_heartbeats,0.5878602855630672,0.5550294311216389,0.6802732195402932,0.07997056887836107,0.09427942887386564,2026-05-01 11:15:00+00:00,0.8899411377567221,0.11005886224327788,0.9185588577477313,0.08144114225226873,0.9442913014161753,0.055708698583824656,0.08144114225226873,0.9185588577477313,0.0,0.4215382604581306,0.40293674246397465,0.5100191302290654,0.544651325330966,0.4125147155608195,0.3725294311216389,0.6277791057646209,0.20819105734517862,train,2,66.0,36.0,34.0,0.66,"(60.0, 70.0]","(720.0, inf]","(17.852999999999998, 44.974]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]","(0.85, 0.9]","(0.6, 0.65]","(0.6, 0.65]",block1
KXBTC15M-26MAY010730-30,heartbeat:2890,live_heartbeat_two_side,heartbeat:2890:yes,2026-05-01 11:15:33.610000+00:00,2026-05-01 11:15:00+00:00,yes,yes,True,True,1,50.0,49.0,49.5,0.495,50.5,-1.0,1.0,77318.06,77309.64,866.39,,2890,False,False,synced,bid>=98,last_decisive_quote,1.0,8.419999999998254,0.2860588418614844,2.2158022611298205,,,28.62215424819067,0.2941777172670543,0.6156889466304584,46.93763252266436,0.1793869768768708,0.5711830717636699,42.22429516515805,0.1994112623328318,0.5790294743344468,70.34772231594258,0.1196911530722021,0.5476360955990861,77309.23,8.830000000001746,0.1471666666666957,0.0,135.9237283333568,0.9981092555997032,0.9993570052770966,0.9733307100874862,77273.0,45.05999999999767,0.2503333333333204,0.0,225.3062966666537,0.9999992071494322,0.9999999524745292,0.9993193938675272,77251.3,66.75999999999476,0.2225333333333158,0.0,201.22065466664975,0.9999909440380552,0.9999990581563772,0.997884278298334,77280.59,37.47000000000117,0.0624500000000019,0.0,62.526055499999934,0.9085878580553248,0.9306710693115596,0.8129485321804935,77276.8,41.25999999999476,0.0458444444444386,0.0,48.13916822221543,0.847459576228188,0.872873975959457,0.7531081219589466,77229.01,89.05000000000291,0.0494722222222238,0.0,51.28223861111076,0.8627067586225988,0.8877253355425307,0.7669937299431115,77151.72,166.3399999999965,0.0462055555555545,0.0,48.45203127777519,0.8490257844833893,0.8744107840969941,0.7545098652133054,-0.0761830717636699,True,0.5330915358818349,0.6887246719339083,0.495,heartbeat:2890,two_side_all_heartbeats,0.5370147371672234,0.495,0.6188531103367121,0.0761830717636699,0.08402947433444685,2026-05-01 11:30:00+00:00,0.8576338564726602,0.14236614352733978,0.8419410513311063,0.1580589486688937,0.9047278088018278,0.0952721911981722,0.14236614352733978,0.8576338564726602,0.0,0.4425379932927708,0.45273831663478087,0.44351899664638544,0.494018091050191,0.28059153588183494,0.31868307176366983,0.5835897246894459,0.2423652379311453,train,2,52.0,50.0,48.0,0.52,"(-inf, 50.0]","(720.0, inf]","(44.974, 67.989]","(0.0, 0.25]","(0.55, 0.6]","(-inf, 0.0]","(0.85, 0.9]","(0.57, 0.6]","(-inf, 0.55]",block1
