model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,entry_policy,exit_policy
v44_v38_holeblend90_reference,KXBTC15M-26MAY010800-00,train,2026-05-01 11:50:36.604000+00:00,no,yes,False,69.0,67.0,0.7409633397022185,0.2590366602977815,5.096333970221849,563.396,probability_reduce,2026-05-01 11:52:06.728000+00:00,473.272,48.0,0.47888515980288493,-0.11148401971150435,-42.0,False,138.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010815-15,train,2026-05-01 12:07:07.854000+00:00,no,yes,False,71.0,70.0,0.7280819011030994,0.2719180988969006,1.8081901103099511,472.146,probability_reduce,2026-05-01 12:09:08.037000+00:00,351.963,44.0,0.5110951378828841,7.10951378828841,-54.0,False,142.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010830-30,train,2026-05-01 12:20:38.782000+00:00,yes,yes,True,86.0,85.0,0.8675680496060818,0.8675680496060818,0.7568049606081786,561.218,settlement_win,,,,,,28.0,True,172.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010845-45,train,2026-05-01 12:35:40.089000+00:00,yes,yes,True,92.0,92.0,0.929289343385305,0.929289343385305,0.928934338530496,559.911,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010900-00,train,2026-05-01 12:52:11.585000+00:00,yes,yes,True,70.0,69.0,0.7203714140666199,0.7203714140666199,2.0371414066619877,468.415,probability_reduce,2026-05-01 12:55:11.855000+00:00,288.145,68.0,0.3842992327006156,-29.570076729938435,-4.0,False,140.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010915-15,train,2026-05-01 13:05:42.658000+00:00,yes,yes,True,94.0,94.0,0.9865966490521774,0.9865966490521774,4.659664905217738,557.342,settlement_win,,,,,,12.0,True,188.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010930-30,train,2026-05-01 13:26:14.486000+00:00,no,no,True,67.0,66.0,0.7038234270432775,0.2961765729567225,3.3823427043277547,225.514,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY010945-45,train,2026-05-01 13:35:30.161000+00:00,yes,no,False,87.0,86.0,0.8755355080527972,0.8755355080527972,0.5535508052797269,569.839,probability_reduce,2026-05-01 13:39:15.451000+00:00,344.549,51.0,0.525797283685465,1.5797283685464976,-72.0,False,174.0,2.0,4.0,6.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011000-00,train,2026-05-01 13:50:31.184000+00:00,yes,yes,True,81.0,80.0,0.8259060256169913,0.8259060256169913,1.5906025616991286,568.816,settlement_win,,,,,,38.0,True,162.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011015-15,train,2026-05-01 14:06:02.296000+00:00,no,yes,False,73.0,72.0,0.7349252405230416,0.26507475947695835,0.4925240523041623,537.704,probability_reduce,2026-05-01 14:07:47.350000+00:00,432.65,52.0,0.5399229107425556,1.9922910742555615,-42.0,False,146.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011030-30,train,2026-05-01 14:20:33.494000+00:00,no,no,True,93.0,92.0,0.9793072785674987,0.0206927214325013,4.9307278567498685,566.506,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011045-45,train,2026-05-01 14:37:04.784000+00:00,no,no,True,80.0,79.0,0.8056213443681299,0.19437865563187012,0.5621344368129968,475.216,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011100-00,train,2026-05-01 14:50:35.743000+00:00,yes,yes,True,81.0,79.0,0.9427074253319224,0.9427074253319224,13.270742533192248,564.257,settlement_win,,,,,,38.0,True,162.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011115-15,train,2026-05-01 15:05:37.161000+00:00,no,yes,False,64.0,63.0,0.7557604432463373,0.2442395567536627,11.576044324633727,562.839,probability_reduce,2026-05-01 15:12:07.753000+00:00,172.247,50.0,0.4493498399466693,-5.065016005333064,-28.0,False,128.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011130-30,train,2026-05-01 15:23:08.814000+00:00,yes,yes,True,67.0,66.0,0.7077558306362608,0.7077558306362608,3.7755830636260725,411.186,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011145-45,train,2026-05-01 15:35:39.752000+00:00,yes,yes,True,52.0,51.0,0.7029461085447243,0.7029461085447243,18.294610854472424,560.248,probability_reduce,2026-05-01 15:36:09.791000+00:00,530.209,56.0,0.4674392427505957,-9.25607572494043,8.0,False,104.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011200-00,train,2026-05-01 15:51:11.132000+00:00,no,no,True,96.0,95.0,0.9659511419898001,0.0340488580101998,0.5951141989800135,528.868,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011215-15,train,2026-05-01 16:05:42.504000+00:00,yes,no,False,94.0,93.0,0.9472951101518704,0.9472951101518704,0.7295110151870432,557.496,probability_reduce,2026-05-01 16:14:13.205000+00:00,46.795,1.0,2.278499167037217e-05,-0.9977215008329627,-186.0,False,188.0,1.0,1.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011230-30,train,2026-05-01 16:20:58.804000+00:00,no,no,True,74.0,73.0,0.759058543244121,0.2409414567558789,1.905854324412104,541.196,probability_reduce,2026-05-01 16:23:13.941000+00:00,406.059,29.0,0.3445883474144543,5.458834741445429,-90.0,False,148.0,3.0,3.0,6.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011245-45,train,2026-05-01 16:36:00.115000+00:00,no,no,True,72.0,71.0,0.7248249387524706,0.2751750612475295,0.48249387524705867,539.885,probability_reduce,2026-05-01 16:40:00.469000+00:00,299.531,49.0,0.46330245103170187,-2.669754896829815,-46.0,False,144.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011300-00,train,2026-05-01 16:51:01.490000+00:00,no,no,True,82.0,81.0,0.8253379570179629,0.1746620429820372,0.5337957017962935,538.51,probability_reduce,2026-05-01 16:55:01.875000+00:00,298.125,40.0,0.37958916402493936,-2.0410835975060664,-84.0,False,164.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011315-15,train,2026-05-01 17:05:32.696000+00:00,no,yes,False,73.0,72.0,0.7315523733063012,0.2684476266936988,0.1552373306301149,567.304,probability_reduce,2026-05-01 17:11:03.147000+00:00,236.853,54.0,0.5154586572156026,-2.4541342784397386,-38.0,False,146.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011330-30,train,2026-05-01 17:23:34.431000+00:00,no,no,True,69.0,68.0,0.6992288670793392,0.3007711329206609,0.9228867079339125,385.569,settlement_win,,,,,,62.0,True,138.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011345-45,train,2026-05-01 17:37:05.581000+00:00,yes,yes,True,88.0,87.0,0.887086087840822,0.887086087840822,0.7086087840822017,474.419,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011400-00,train,2026-05-01 17:54:07.105000+00:00,yes,yes,True,74.0,73.0,0.802489290566097,0.802489290566097,6.248929056609697,352.895,settlement_win,,,,,,52.0,True,148.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011415-15,train,2026-05-01 18:08:08.275000+00:00,no,no,True,68.0,67.0,0.6856248410341043,0.31437515896589574,0.5624841034104264,411.725,probability_reduce,2026-05-01 18:13:08.629000+00:00,111.371,44.0,0.4398202373537683,-0.017976264623172256,-48.0,False,136.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011430-30,train,2026-05-01 18:21:09.226000+00:00,yes,yes,True,74.0,73.0,0.7420628382513611,0.7420628382513611,0.20628382513611143,530.774,settlement_win,,,,,,52.0,True,148.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011445-45,train,2026-05-01 18:36:40.360000+00:00,no,no,True,67.0,65.0,0.7480686493952706,0.2519313506047294,7.80686493952706,499.64,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011500-00,train,2026-05-01 18:50:41.531000+00:00,yes,no,False,74.0,73.0,0.7449174972985269,0.7449174972985269,0.4917497298526854,558.469,probability_reduce,2026-05-01 18:54:11.786000+00:00,348.214,47.0,0.516278648760333,4.6278648760333,-54.0,False,148.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011515-15,train,2026-05-01 19:10:13.279000+00:00,yes,yes,True,90.0,89.0,0.9320485014691612,0.9320485014691612,3.2048501469161152,286.721,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011530-30,train,2026-05-01 19:23:29.192000+00:00,no,no,True,91.0,91.0,0.9277527376550891,0.0722472623449109,1.7752737655089135,390.808,settlement_win,,,,,,18.0,True,182.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011545-45,train,2026-05-01 19:38:45.668000+00:00,no,no,True,91.0,91.0,0.9238926138528937,0.0761073861471063,1.3892613852893732,374.332,settlement_win,,,,,,18.0,True,182.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011600-00,train,2026-05-01 19:54:32.201000+00:00,yes,yes,True,89.0,88.0,0.8955534353429508,0.8955534353429508,0.5553435342950905,327.799,settlement_win,,,,,,22.0,True,178.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011630-30,train,2026-05-01 20:22:34.651000+00:00,no,no,True,96.0,96.0,0.9778079245787634,0.0221920754212366,1.7807924578763448,445.349,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011645-45,train,2026-05-01 20:35:35.676000+00:00,no,no,True,58.0,57.0,0.6469759365179604,0.3530240634820396,6.697593651796041,564.324,settlement_win,,,,,,84.0,True,116.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011700-00,train,2026-05-01 20:53:07.382000+00:00,no,no,True,97.0,97.0,0.9836015091731718,0.0163984908268282,1.3601509173171848,412.618,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011715-15,train,2026-05-01 21:06:38.456000+00:00,yes,yes,True,67.0,66.0,0.6803648144432541,0.6803648144432541,1.0364814443254176,501.544,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011730-30,train,2026-05-01 21:22:39.960000+00:00,yes,yes,True,60.0,59.0,0.6930282589058814,0.6930282589058814,9.302825890588139,440.04,settlement_win,,,,,,80.0,True,120.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011745-45,train,2026-05-01 21:38:41.211000+00:00,yes,yes,True,93.0,93.0,0.931195538156032,0.931195538156032,0.11955381560319722,378.789,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011800-00,train,2026-05-01 21:51:12.187000+00:00,yes,yes,True,71.0,70.0,0.766688662784199,0.766688662784199,5.668866278419898,527.813,settlement_win,,,,,,58.0,True,142.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011815-15,train,2026-05-01 22:07:43.505000+00:00,yes,yes,True,84.0,83.0,0.8522832735411789,0.8522832735411789,1.2283273541178943,436.495,settlement_win,,,,,,32.0,True,168.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011830-30,train,2026-05-01 22:25:29.895000+00:00,yes,yes,True,96.0,96.0,0.9613906887156652,0.9613906887156652,0.13906887156652203,270.105,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011900-00,train,2026-05-01 22:58:02.535000+00:00,no,no,True,99.0,99.0,0.9918240300190552,0.0081759699809448,0.18240300190551295,117.465,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY011915-15,train,2026-05-01 23:12:48.950000+00:00,yes,no,False,42.0,41.0,0.7703126408625443,0.7703126408625443,35.031264086254424,131.05,probability_reduce,2026-05-01 23:14:04.030000+00:00,55.97,47.0,0.4368219505575341,-3.317804944246589,10.0,False,84.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012000-00,train,2026-05-01 23:54:55.779000+00:00,yes,yes,True,72.0,71.0,0.7364369722489363,0.7364369722489363,1.6436972248936286,304.221,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012015-15,train,2026-05-02 00:10:26.996000+00:00,yes,no,False,81.0,80.0,0.8178959104951679,0.8178959104951679,0.7895910495167868,273.004,probability_reduce,2026-05-02 00:13:12.242000+00:00,107.758,27.0,0.4297378228972131,15.973782289721306,-108.0,False,162.0,3.0,3.0,6.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012030-30,train,2026-05-02 00:25:28.542000+00:00,yes,yes,True,98.0,98.0,0.9833976993666887,0.9833976993666887,0.3397699366688727,271.458,settlement_win,,,,,,4.0,True,196.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012045-45,train,2026-05-02 00:40:30.116000+00:00,no,yes,False,81.0,80.0,0.8220651468180893,0.1779348531819107,1.206514681808926,269.884,probability_reduce,2026-05-02 00:43:00.142000+00:00,119.858,8.0,0.0900879923642286,1.0087992364228597,-146.0,False,162.0,3.0,2.0,5.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012100-00,train,2026-05-02 00:53:46.027000+00:00,yes,yes,True,76.0,75.0,0.8277111915505126,0.8277111915505126,6.771119155051267,373.973,probability_reduce,2026-05-02 00:59:01.492000+00:00,58.508,16.0,0.0324193709700186,-12.75806290299814,-120.0,False,152.0,3.0,2.0,5.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012115-15,train,2026-05-02 01:10:32.424000+00:00,yes,yes,True,82.0,81.0,0.8271607143700177,0.8271607143700177,0.7160714370017729,267.576,settlement_win,,,,,,36.0,True,164.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012130-30,train,2026-05-02 01:23:33.633000+00:00,no,no,True,70.0,69.0,0.7076268723183736,0.2923731276816263,0.7626872318373614,386.367,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012145-45,train,2026-05-02 01:35:34.744000+00:00,yes,no,False,63.0,62.0,0.6550540412983769,0.6550540412983769,2.505404129837686,565.256,probability_reduce,2026-05-02 01:40:20.265000+00:00,279.735,50.0,0.5163731331158894,1.6373133115889402,-26.0,False,126.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012200-00,train,2026-05-02 01:54:51.733000+00:00,no,no,True,46.0,44.0,0.6789526658922169,0.3210473341077831,21.89526658922169,308.267,probability_reduce,2026-05-02 01:55:06.769000+00:00,293.231,52.0,0.4569565810918451,-6.304341890815486,12.0,False,92.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012215-15,train,2026-05-02 02:09:53.247000+00:00,yes,no,False,36.0,35.0,0.8412777184833543,0.8412777184833543,48.12777184833543,306.753,probability_reduce,2026-05-02 02:10:08.301000+00:00,291.699,34.0,0.386705344231208,4.670534423120799,-4.0,False,72.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012230-30,train,2026-05-02 02:20:38.968000+00:00,yes,no,False,58.0,57.0,0.6707417094502384,0.6707417094502384,9.074170945023837,561.032,probability_reduce,2026-05-02 02:24:09.228000+00:00,350.772,54.0,0.5342567907259906,-0.5743209274009331,-8.0,False,116.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012245-45,train,2026-05-02 02:37:25.568000+00:00,yes,yes,True,88.0,87.0,0.8821577809127148,0.8821577809127148,0.21577809127147418,454.432,settlement_win,,,,,,24.0,True,176.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012300-00,train,2026-05-02 02:50:41.786000+00:00,no,no,True,30.0,29.0,0.6492407654142576,0.3507592345857425,34.92407654142576,558.214,probability_reduce,2026-05-02 02:51:11.839000+00:00,528.161,22.0,0.18988051016695529,-3.011948983304471,-16.0,False,60.0,3.0,3.0,6.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012315-15,train,2026-05-02 03:11:13.578000+00:00,no,no,True,99.0,99.0,0.995802141876227,0.004197858123773,0.5802141876227012,226.422,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012330-30,train,2026-05-02 03:21:14.397000+00:00,yes,yes,True,64.0,62.0,0.652151433215722,0.652151433215722,1.2151433215721994,525.603,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY012345-45,train,2026-05-02 03:36:00.852000+00:00,yes,yes,True,92.0,90.0,0.9395614762873956,0.9395614762873956,1.9561476287395578,539.148,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020000-00,train,2026-05-02 03:59:18.137000+00:00,yes,yes,True,99.0,99.0,0.999999,0.999999,0.9998999999999967,41.863,settlement_win,,,,,,2.0,True,198.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020015-15,train,2026-05-02 04:07:03.842000+00:00,no,no,True,95.0,95.0,0.9649228142684092,0.0350771857315908,1.4922814268409184,476.158,settlement_win,,,,,,10.0,True,190.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020045-45,train,2026-05-02 04:41:06.963000+00:00,no,no,True,96.0,96.0,0.9833113301022137,0.0166886698977863,2.3311330102213788,233.037,settlement_win,,,,,,8.0,True,192.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020100-00,train,2026-05-02 04:50:52.731000+00:00,no,no,True,67.0,66.0,0.6791646116802472,0.3208353883197528,0.9164611680247248,547.269,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020115-15,train,2026-05-02 05:05:39.101000+00:00,no,no,True,66.0,65.0,0.6651340819631147,0.33486591803688526,0.5134081963114738,560.899,probability_reduce,2026-05-02 05:06:24.168000+00:00,515.832,51.0,0.5154522818944381,0.5452281894438116,-30.0,False,132.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020130-30,train,2026-05-02 05:20:55.744000+00:00,no,no,True,64.0,63.0,0.648741994533399,0.35125800546660096,0.874199453339898,544.256,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020145-45,train,2026-05-02 05:35:42.043000+00:00,yes,yes,True,85.0,83.0,0.8984607125628736,0.8984607125628736,4.84607125628736,557.957,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020200-00,train,2026-05-02 05:50:58.374000+00:00,yes,yes,True,52.0,51.0,0.6453747653014774,0.6453747653014774,12.537476530147742,541.626,probability_reduce,2026-05-02 05:51:13.414000+00:00,526.586,51.0,0.477876199340651,-3.2123800659349016,-2.0,False,104.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020215-15,train,2026-05-02 06:06:14.641000+00:00,yes,yes,True,92.0,92.0,0.9427248050621396,0.9427248050621396,2.2724805062139666,525.359,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020230-30,train,2026-05-02 06:23:01.003000+00:00,no,no,True,90.0,89.0,0.9100413651171524,0.0899586348828476,1.0041365117152452,418.997,settlement_win,,,,,,20.0,True,180.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020245-45,train,2026-05-02 06:38:17.253000+00:00,yes,yes,True,92.0,91.0,0.9243156478945628,0.9243156478945628,0.4315647894562744,402.747,settlement_win,,,,,,16.0,True,184.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020300-00,train,2026-05-02 06:50:33.115000+00:00,yes,yes,True,93.0,92.0,0.9440649804168084,0.9440649804168084,1.4064980416808481,566.885,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020315-15,train,2026-05-02 07:05:34.692000+00:00,no,no,True,56.0,54.0,0.7116763427592276,0.2883236572407724,15.167634275922765,565.308,settlement_win,,,,,,88.0,True,112.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020330-30,train,2026-05-02 07:23:21.175000+00:00,yes,yes,True,76.0,75.0,0.8323168670315381,0.8323168670315381,7.231686703153812,398.825,settlement_win,,,,,,48.0,True,152.0,3.0,0.0,3.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020345-45,train,2026-05-02 07:35:37.361000+00:00,no,no,True,85.0,84.0,0.8698883707475731,0.1301116292524269,1.9888370747573134,562.639,settlement_win,,,,,,30.0,True,170.0,2.0,0.0,2.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020400-00,train,2026-05-02 07:54:09.029000+00:00,no,no,True,66.0,65.0,0.6787176104345164,0.3212823895654836,1.8717610434516416,350.971,probability_reduce,2026-05-02 07:55:09.071000+00:00,290.929,42.0,0.4441939140905651,2.4193914090565087,-48.0,False,132.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020415-15,train,2026-05-02 08:10:55.120000+00:00,yes,yes,True,67.0,64.0,0.7060580428715656,0.7060580428715656,3.605804287156559,244.88,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020430-30,train,2026-05-02 08:22:26.006000+00:00,yes,yes,True,66.0,65.0,0.6914849514452562,0.6914849514452562,3.1484951445256257,453.994,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020445-45,train,2026-05-02 08:39:12.617000+00:00,yes,yes,True,97.0,96.0,0.9720984651174188,0.9720984651174188,0.20984651174188684,347.383,settlement_win,,,,,,6.0,True,194.0,1.0,0.0,1.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020500-00,train,2026-05-02 08:54:13.972000+00:00,yes,no,False,77.0,76.0,0.772699449916458,0.772699449916458,0.26994499164580077,346.028,probability_reduce,2026-05-02 08:55:14.065000+00:00,285.935,43.0,0.333000704954575,-9.699929504542496,-68.0,False,154.0,3.0,4.0,7.0,edge0_ask100_p0.64_stc0-570,prob54
v44_v38_holeblend90_reference,KXBTC15M-26MAY020515-15,train,2026-05-02 09:05:45.006000+00:00,no,no,True,62.0,61.0,0.6572379322002813,0.3427620677997188,3.723793220028128,554.994,probability_reduce,2026-05-02 09:11:00.438000+00:00,239.562,46.0,0.5073595753435463,4.735957534354625,-32.0,False,124.0,4.0,4.0,8.0,edge0_ask100_p0.64_stc0-570,prob54
