mode,family,label,observed_pass,target_pass,all_rows,all_wins,all_accuracy,all_retention,all_total_rows,all_contracts,all_contract_wins,all_trades,all_trade_wins,train_rows,train_wins,train_accuracy,train_retention,train_total_rows,train_contracts,train_contract_wins,train_trades,train_trade_wins,validation_rows,validation_wins,validation_accuracy,validation_retention,validation_total_rows,validation_contracts,validation_contract_wins,validation_trades,validation_trade_wins,holdout_rows,holdout_wins,holdout_accuracy,holdout_retention,holdout_total_rows,holdout_contracts,holdout_contract_wins,holdout_trades,holdout_trade_wins
favorite_first_per_market,realized_vol_cushion,margin/rv15>=-0.5,False,False,142,89,0.6267605633802817,1.0,142,142,89,142,89,85,57,0.6705882352941176,1.0,85,85,57,85,57,28,14,0.5,1.0,28,28,14,28,14,29,18,0.6206896551724138,1.0,29,29,18,29,18
favorite_first_per_market,sqrt_time_boundary,margin/sqrt(sec)>=-1,False,False,140,87,0.6214285714285714,0.9859154929577465,142,140,87,140,87,83,55,0.6626506024096386,0.9764705882352941,85,83,55,83,55,28,14,0.5,1.0,28,28,14,28,14,29,18,0.6206896551724138,1.0,29,29,18,29,18
favorite_first_per_market,adverse_drift_guard,book_mid>=0.50; block adverse15>150,False,False,132,85,0.6439393939393939,0.9295774647887324,142,132,85,132,85,76,54,0.7105263157894737,0.8941176470588236,85,76,54,76,54,28,14,0.5,1.0,28,28,14,28,14,28,17,0.6071428571428571,0.9655172413793104,29,28,17,28,17
favorite_first_per_market,book_physics_confirm,book_mid>=0.60; Phi(margin/rv15)>=0.55,False,False,13,9,0.6923076923076923,0.09154929577464789,142,13,9,13,9,7,6,0.8571428571428571,0.08235294117647059,85,7,6,7,6,2,1,0.5,0.07142857142857142,28,2,1,2,1,4,2,0.5,0.13793103448275862,29,4,2,4,2
favorite_first_per_market,drift_rv15,drift_p_5m_rv15>=0.50,False,False,87,55,0.632183908045977,0.6126760563380281,142,87,55,87,55,56,38,0.6785714285714286,0.6588235294117647,85,56,38,56,38,15,7,0.4666666666666667,0.5357142857142857,28,15,7,15,7,16,10,0.625,0.5517241379310345,29,16,10,16,10
favorite_first_per_market,sqrt_time_boundary,margin/sqrt(sec)>=0.25,False,False,58,38,0.6551724137931034,0.4084507042253521,142,58,38,58,38,41,28,0.6829268292682927,0.4823529411764706,85,41,28,41,28,11,5,0.45454545454545453,0.39285714285714285,28,11,5,11,5,6,5,0.8333333333333334,0.20689655172413793,29,6,5,6,5
favorite_first_per_market,drift_rv15,drift_p_5m_rv15>=0.75,False,False,58,37,0.6379310344827587,0.4084507042253521,142,58,37,58,37,37,26,0.7027027027027027,0.43529411764705883,85,37,26,37,26,11,5,0.45454545454545453,0.39285714285714285,28,11,5,11,5,10,6,0.6,0.3448275862068966,29,10,6,10,6
favorite_first_per_market,brownian_rv15,Phi(margin/rv15)>=0.55,False,False,45,27,0.6,0.31690140845070425,142,45,27,45,27,27,17,0.6296296296296297,0.3176470588235294,85,27,17,27,17,9,4,0.4444444444444444,0.32142857142857145,28,9,4,9,4,9,6,0.6666666666666666,0.3103448275862069,29,9,6,9,6
favorite_first_per_market,brownian_rv30,Phi(margin/rv30)>=0.55,False,False,41,24,0.5853658536585366,0.2887323943661972,142,41,24,41,24,24,15,0.625,0.2823529411764706,85,24,15,24,15,9,4,0.4444444444444444,0.32142857142857145,28,9,4,9,4,8,5,0.625,0.27586206896551724,29,8,5,8,5
favorite_first_per_market,sqrt_time_boundary,margin/sqrt(sec)>=0.5,False,False,37,23,0.6216216216216216,0.2605633802816901,142,37,23,37,23,27,17,0.6296296296296297,0.3176470588235294,85,27,17,27,17,7,3,0.42857142857142855,0.25,28,7,3,7,3,3,3,1.0,0.10344827586206896,29,3,3,3,3
favorite_first_per_market,realized_vol_cushion,margin/rv15>=0.25,False,False,24,14,0.5833333333333334,0.16901408450704225,142,24,14,24,14,14,8,0.5714285714285714,0.16470588235294117,85,14,8,14,8,7,3,0.42857142857142855,0.25,28,7,3,7,3,3,3,1.0,0.10344827586206896,29,3,3,3,3
favorite_first_per_market,brownian_rv30,Phi(margin/rv30)>=0.60,False,False,22,13,0.5909090909090909,0.15492957746478872,142,22,13,22,13,12,7,0.5833333333333334,0.1411764705882353,85,12,7,12,7,7,3,0.42857142857142855,0.25,28,7,3,7,3,3,3,1.0,0.10344827586206896,29,3,3,3,3
favorite_first_per_market,drift_rv15,drift_p_5m_rv15>=0.60,False,False,73,45,0.6164383561643836,0.5140845070422535,142,73,45,73,45,49,32,0.6530612244897959,0.5764705882352941,85,49,32,49,32,12,5,0.4166666666666667,0.42857142857142855,28,12,5,12,5,12,8,0.6666666666666666,0.41379310344827586,29,12,8,12,8
favorite_first_per_market,drift_rv15,drift_p_5m_rv15>=0.65,False,False,70,43,0.6142857142857143,0.49295774647887325,142,70,43,70,43,46,30,0.6521739130434783,0.5411764705882353,85,46,30,46,30,12,5,0.4166666666666667,0.42857142857142855,28,12,5,12,5,12,8,0.6666666666666666,0.41379310344827586,29,12,8,12,8
favorite_first_per_market,drift_rv15,drift_p_5m_rv15>=0.70,False,False,62,40,0.6451612903225806,0.43661971830985913,142,62,40,62,40,39,28,0.717948717948718,0.4588235294117647,85,39,28,39,28,12,5,0.4166666666666667,0.42857142857142855,28,12,5,12,5,11,7,0.6363636363636364,0.3793103448275862,29,11,7,11,7
favorite_first_per_market,brownian_rv15,Phi(margin/rv15)>=0.50,False,False,88,57,0.6477272727272727,0.6197183098591549,142,88,57,88,57,52,36,0.6923076923076923,0.611764705882353,85,52,36,52,36,17,7,0.4117647058823529,0.6071428571428571,28,17,7,17,7,19,14,0.7368421052631579,0.6551724137931034,29,19,14,19,14
favorite_first_per_market,brownian_rv30,Phi(margin/rv30)>=0.50,False,False,88,57,0.6477272727272727,0.6197183098591549,142,88,57,88,57,52,36,0.6923076923076923,0.611764705882353,85,52,36,52,36,17,7,0.4117647058823529,0.6071428571428571,28,17,7,17,7,19,14,0.7368421052631579,0.6551724137931034,29,19,14,19,14
favorite_first_per_market,realized_vol_cushion,margin/rv15>=0,False,False,88,57,0.6477272727272727,0.6197183098591549,142,88,57,88,57,52,36,0.6923076923076923,0.611764705882353,85,52,36,52,36,17,7,0.4117647058823529,0.6071428571428571,28,17,7,17,7,19,14,0.7368421052631579,0.6551724137931034,29,19,14,19,14
favorite_first_per_market,sqrt_time_boundary,margin/sqrt(sec)>=0,False,False,88,57,0.6477272727272727,0.6197183098591549,142,88,57,88,57,52,36,0.6923076923076923,0.611764705882353,85,52,36,52,36,17,7,0.4117647058823529,0.6071428571428571,28,17,7,17,7,19,14,0.7368421052631579,0.6551724137931034,29,19,14,19,14
favorite_first_per_market,sqrt_time_boundary,margin/sqrt(sec)>=0.75,False,False,21,13,0.6190476190476191,0.14788732394366197,142,21,13,21,13,15,10,0.6666666666666666,0.17647058823529413,85,15,10,15,10,5,2,0.4,0.17857142857142858,28,5,2,5,2,1,1,1.0,0.034482758620689655,29,1,1,1,1
favorite_first_per_market,book_physics_confirm,book_mid>=0.60; Phi(margin/rv15)>=0.50,False,False,25,16,0.64,0.176056338028169,142,25,16,25,16,14,10,0.7142857142857143,0.16470588235294117,85,14,10,14,10,5,2,0.4,0.17857142857142858,28,5,2,5,2,6,4,0.6666666666666666,0.20689655172413793,29,6,4,6,4
favorite_first_per_market,drift_rv15,drift_p_5m_rv15>=0.80,False,False,51,32,0.6274509803921569,0.3591549295774648,142,51,32,51,32,32,23,0.71875,0.3764705882352941,85,32,23,32,23,10,4,0.4,0.35714285714285715,28,10,4,10,4,9,5,0.5555555555555556,0.3103448275862069,29,9,5,9,5
favorite_first_per_market,drift_rv15,drift_p_5m_rv15>=0.55,False,False,80,49,0.6125,0.5633802816901409,142,80,49,80,49,54,36,0.6666666666666666,0.6352941176470588,85,54,36,54,36,13,5,0.38461538461538464,0.4642857142857143,28,13,5,13,5,13,8,0.6153846153846154,0.4482758620689655,29,13,8,13,8
favorite_first_per_market,book_probability,book_mid>=0.55,False,False,73,44,0.6027397260273972,0.5140845070422535,142,73,44,73,44,47,33,0.7021276595744681,0.5529411764705883,85,47,33,47,33,14,5,0.35714285714285715,0.5,28,14,5,14,5,12,6,0.5,0.41379310344827586,29,12,6,12,6
favorite_first_per_market,book_probability_spread,book_mid>=0.55; spread<=2,False,False,73,44,0.6027397260273972,0.5140845070422535,142,73,44,73,44,47,33,0.7021276595744681,0.5529411764705883,85,47,33,47,33,14,5,0.35714285714285715,0.5,28,14,5,14,5,12,6,0.5,0.41379310344827586,29,12,6,12,6
favorite_first_per_market,book_probability_spread,book_mid>=0.55; spread<=5,False,False,73,44,0.6027397260273972,0.5140845070422535,142,73,44,73,44,47,33,0.7021276595744681,0.5529411764705883,85,47,33,47,33,14,5,0.35714285714285715,0.5,28,14,5,14,5,12,6,0.5,0.41379310344827586,29,12,6,12,6
favorite_first_per_market,book_probability_spread,book_mid>=0.55; spread<=10,False,False,73,44,0.6027397260273972,0.5140845070422535,142,73,44,73,44,47,33,0.7021276595744681,0.5529411764705883,85,47,33,47,33,14,5,0.35714285714285715,0.5,28,14,5,14,5,12,6,0.5,0.41379310344827586,29,12,6,12,6
favorite_first_per_market,brownian_rv15,Phi(margin/rv15)>=0.65,False,False,12,8,0.6666666666666666,0.08450704225352113,142,12,8,12,8,6,4,0.6666666666666666,0.07058823529411765,85,6,4,6,4,3,1,0.3333333333333333,0.10714285714285714,28,3,1,3,1,3,3,1.0,0.10344827586206896,29,3,3,3,3
favorite_first_per_market,brownian_rv30,Phi(margin/rv30)>=0.65,False,False,9,6,0.6666666666666666,0.06338028169014084,142,9,6,9,6,4,3,0.75,0.047058823529411764,85,4,3,4,3,3,1,0.3333333333333333,0.10714285714285714,28,3,1,3,1,2,2,1.0,0.06896551724137931,29,2,2,2,2
favorite_first_per_market,book_probability,book_mid>=0.60,False,False,35,20,0.5714285714285714,0.24647887323943662,142,35,20,35,20,20,14,0.7,0.23529411764705882,85,20,14,20,14,7,2,0.2857142857142857,0.25,28,7,2,7,2,8,4,0.5,0.27586206896551724,29,8,4,8,4
favorite_first_per_market,book_probability_spread,book_mid>=0.60; spread<=2,False,False,35,20,0.5714285714285714,0.24647887323943662,142,35,20,35,20,20,14,0.7,0.23529411764705882,85,20,14,20,14,7,2,0.2857142857142857,0.25,28,7,2,7,2,8,4,0.5,0.27586206896551724,29,8,4,8,4
favorite_first_per_market,book_probability_spread,book_mid>=0.60; spread<=5,False,False,35,20,0.5714285714285714,0.24647887323943662,142,35,20,35,20,20,14,0.7,0.23529411764705882,85,20,14,20,14,7,2,0.2857142857142857,0.25,28,7,2,7,2,8,4,0.5,0.27586206896551724,29,8,4,8,4
favorite_first_per_market,book_probability_spread,book_mid>=0.60; spread<=10,False,False,35,20,0.5714285714285714,0.24647887323943662,142,35,20,35,20,20,14,0.7,0.23529411764705882,85,20,14,20,14,7,2,0.2857142857142857,0.25,28,7,2,7,2,8,4,0.5,0.27586206896551724,29,8,4,8,4
favorite_first_per_market,brownian_rv30,Phi(margin/rv30)>=0.70,False,False,3,3,1.0,0.02112676056338028,142,3,3,3,3,2,2,1.0,0.023529411764705882,85,2,2,2,2,0,0,,0.0,28,0,0,0,0,1,1,1.0,0.034482758620689655,29,1,1,1,1
favorite_first_per_market,realized_vol_cushion,margin/rv15>=0.5,False,False,3,3,1.0,0.02112676056338028,142,3,3,3,3,2,2,1.0,0.023529411764705882,85,2,2,2,2,0,0,,0.0,28,0,0,0,0,1,1,1.0,0.034482758620689655,29,1,1,1,1
favorite_first_per_market,brownian_rv15,Phi(margin/rv15)>=0.70,False,False,2,2,1.0,0.014084507042253521,142,2,2,2,2,1,1,1.0,0.011764705882352941,85,1,1,1,1,0,0,,0.0,28,0,0,0,0,1,1,1.0,0.034482758620689655,29,1,1,1,1
favorite_first_per_market,book_probability,book_mid>=0.80,False,False,1,1,1.0,0.007042253521126761,142,1,1,1,1,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,1,1,1.0,0.034482758620689655,29,1,1,1,1
favorite_first_per_market,book_probability_spread,book_mid>=0.80; spread<=2,False,False,1,1,1.0,0.007042253521126761,142,1,1,1,1,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,1,1,1.0,0.034482758620689655,29,1,1,1,1
favorite_first_per_market,book_probability_spread,book_mid>=0.80; spread<=5,False,False,1,1,1.0,0.007042253521126761,142,1,1,1,1,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,1,1,1.0,0.034482758620689655,29,1,1,1,1
favorite_first_per_market,book_probability_spread,book_mid>=0.80; spread<=10,False,False,1,1,1.0,0.007042253521126761,142,1,1,1,1,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,1,1,1.0,0.034482758620689655,29,1,1,1,1
favorite_first_per_market,book_physics_confirm,book_mid>=0.80; Phi(margin/rv15)>=0.50,False,False,1,1,1.0,0.007042253521126761,142,1,1,1,1,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,1,1,1.0,0.034482758620689655,29,1,1,1,1
favorite_first_per_market,book_probability,book_mid>=0.65,False,False,16,9,0.5625,0.11267605633802817,142,16,9,16,9,8,5,0.625,0.09411764705882353,85,8,5,8,5,0,0,,0.0,28,0,0,0,0,8,4,0.5,0.27586206896551724,29,8,4,8,4
favorite_first_per_market,book_probability_spread,book_mid>=0.65; spread<=2,False,False,16,9,0.5625,0.11267605633802817,142,16,9,16,9,8,5,0.625,0.09411764705882353,85,8,5,8,5,0,0,,0.0,28,0,0,0,0,8,4,0.5,0.27586206896551724,29,8,4,8,4
favorite_first_per_market,book_probability_spread,book_mid>=0.65; spread<=5,False,False,16,9,0.5625,0.11267605633802817,142,16,9,16,9,8,5,0.625,0.09411764705882353,85,8,5,8,5,0,0,,0.0,28,0,0,0,0,8,4,0.5,0.27586206896551724,29,8,4,8,4
favorite_first_per_market,book_probability_spread,book_mid>=0.65; spread<=10,False,False,16,9,0.5625,0.11267605633802817,142,16,9,16,9,8,5,0.625,0.09411764705882353,85,8,5,8,5,0,0,,0.0,28,0,0,0,0,8,4,0.5,0.27586206896551724,29,8,4,8,4
favorite_first_per_market,book_physics_confirm,book_mid>=0.70; Phi(margin/rv15)>=0.50,False,False,3,2,0.6666666666666666,0.02112676056338028,142,3,2,3,2,1,1,1.0,0.011764705882352941,85,1,1,1,1,0,0,,0.0,28,0,0,0,0,2,1,0.5,0.06896551724137931,29,2,1,2,1
favorite_first_per_market,book_probability,book_mid>=0.75,False,False,2,1,0.5,0.014084507042253521,142,2,1,2,1,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,2,1,0.5,0.06896551724137931,29,2,1,2,1
favorite_first_per_market,book_probability_spread,book_mid>=0.75; spread<=2,False,False,2,1,0.5,0.014084507042253521,142,2,1,2,1,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,2,1,0.5,0.06896551724137931,29,2,1,2,1
favorite_first_per_market,book_probability_spread,book_mid>=0.75; spread<=5,False,False,2,1,0.5,0.014084507042253521,142,2,1,2,1,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,2,1,0.5,0.06896551724137931,29,2,1,2,1
favorite_first_per_market,book_probability_spread,book_mid>=0.75; spread<=10,False,False,2,1,0.5,0.014084507042253521,142,2,1,2,1,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,2,1,0.5,0.06896551724137931,29,2,1,2,1
favorite_first_per_market,book_probability,book_mid>=0.70,False,False,4,2,0.5,0.028169014084507043,142,4,2,4,2,1,1,1.0,0.011764705882352941,85,1,1,1,1,0,0,,0.0,28,0,0,0,0,3,1,0.3333333333333333,0.10344827586206896,29,3,1,3,1
favorite_first_per_market,book_probability_spread,book_mid>=0.70; spread<=2,False,False,4,2,0.5,0.028169014084507043,142,4,2,4,2,1,1,1.0,0.011764705882352941,85,1,1,1,1,0,0,,0.0,28,0,0,0,0,3,1,0.3333333333333333,0.10344827586206896,29,3,1,3,1
favorite_first_per_market,book_probability_spread,book_mid>=0.70; spread<=5,False,False,4,2,0.5,0.028169014084507043,142,4,2,4,2,1,1,1.0,0.011764705882352941,85,1,1,1,1,0,0,,0.0,28,0,0,0,0,3,1,0.3333333333333333,0.10344827586206896,29,3,1,3,1
favorite_first_per_market,book_probability_spread,book_mid>=0.70; spread<=10,False,False,4,2,0.5,0.028169014084507043,142,4,2,4,2,1,1,1.0,0.011764705882352941,85,1,1,1,1,0,0,,0.0,28,0,0,0,0,3,1,0.3333333333333333,0.10344827586206896,29,3,1,3,1
favorite_first_per_market,sqrt_time_boundary,margin/sqrt(sec)>=1,False,False,12,8,0.6666666666666666,0.08450704225352113,142,12,8,12,8,10,8,0.8,0.11764705882352941,85,10,8,10,8,2,0,0.0,0.07142857142857142,28,2,0,2,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,sqrt_time_boundary,margin/sqrt(sec)>=1.25,False,False,10,7,0.7,0.07042253521126761,142,10,7,10,7,9,7,0.7777777777777778,0.10588235294117647,85,9,7,9,7,1,0,0.0,0.03571428571428571,28,1,0,1,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,sqrt_time_boundary,margin/sqrt(sec)>=1.5,False,False,9,7,0.7777777777777778,0.06338028169014084,142,9,7,9,7,9,7,0.7777777777777778,0.10588235294117647,85,9,7,9,7,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,sqrt_time_boundary,margin/sqrt(sec)>=2,False,False,4,3,0.75,0.028169014084507043,142,4,3,4,3,4,3,0.75,0.047058823529411764,85,4,3,4,3,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.70; Phi(margin/rv15)>=0.55,False,False,2,1,0.5,0.014084507042253521,142,2,1,2,1,1,1,1.0,0.011764705882352941,85,1,1,1,1,0,0,,0.0,28,0,0,0,0,1,0,0.0,0.034482758620689655,29,1,0,1,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.70; Phi(margin/rv15)>=0.60,False,False,1,1,1.0,0.007042253521126761,142,1,1,1,1,1,1,1.0,0.011764705882352941,85,1,1,1,1,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.70; Phi(margin/rv15)>=0.65,False,False,1,1,1.0,0.007042253521126761,142,1,1,1,1,1,1,1.0,0.011764705882352941,85,1,1,1,1,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability,book_mid>=0.85,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability_spread,book_mid>=0.85; spread<=2,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability_spread,book_mid>=0.85; spread<=5,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability_spread,book_mid>=0.85; spread<=10,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability,book_mid>=0.90,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability_spread,book_mid>=0.90; spread<=2,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability_spread,book_mid>=0.90; spread<=5,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability_spread,book_mid>=0.90; spread<=10,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability,book_mid>=0.95,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability_spread,book_mid>=0.95; spread<=2,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability_spread,book_mid>=0.95; spread<=5,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_probability_spread,book_mid>=0.95; spread<=10,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.90; Phi(margin/rv15)>=0.50,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.80; Phi(margin/rv15)>=0.55,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.90; Phi(margin/rv15)>=0.55,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.80; Phi(margin/rv15)>=0.60,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.90; Phi(margin/rv15)>=0.60,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.80; Phi(margin/rv15)>=0.65,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.90; Phi(margin/rv15)>=0.65,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.60; Phi(margin/rv15)>=0.70,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.70; Phi(margin/rv15)>=0.70,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.80; Phi(margin/rv15)>=0.70,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.90; Phi(margin/rv15)>=0.70,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,brownian_rv15,Phi(margin/rv15)>=0.75,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,brownian_rv30,Phi(margin/rv30)>=0.75,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.60; Phi(margin/rv15)>=0.75,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.70; Phi(margin/rv15)>=0.75,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.80; Phi(margin/rv15)>=0.75,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.90; Phi(margin/rv15)>=0.75,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,brownian_rv15,Phi(margin/rv15)>=0.80,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,brownian_rv30,Phi(margin/rv30)>=0.80,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.60; Phi(margin/rv15)>=0.80,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.70; Phi(margin/rv15)>=0.80,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.80; Phi(margin/rv15)>=0.80,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.90; Phi(margin/rv15)>=0.80,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,brownian_rv15,Phi(margin/rv15)>=0.85,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,brownian_rv30,Phi(margin/rv30)>=0.85,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
favorite_first_per_market,book_physics_confirm,book_mid>=0.60; Phi(margin/rv15)>=0.85,False,False,0,0,,0.0,142,0,0,0,0,0,0,,0.0,85,0,0,0,0,0,0,,0.0,28,0,0,0,0,0,0,,0.0,29,0,0,0,0
